date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:50:46,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,polar,50000,random,5,16,128,1.25247,0.250493,0.250273,0.00358189,1,0.257031,8542,0,40,dynamic
2026-05-13-12:50:50,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,polar,50000,random,5,16,128,3.19893,0.639786,0.637551,0.00651032,1,0.640908,32957,0,40,dynamic
2026-05-13-12:50:50,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,polar,50000,random,5,16,128,0.0937286,0.0187457,0.0187775,0.000158035,1,0.0194161,75,0,40,dynamic
2026-05-13-12:50:51,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,polar,50000,random,5,16,128,0.613622,0.122724,0.122426,0.000773244,1,0.123338,3222,0,40,dynamic
2026-05-13-12:50:53,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,polar,50000,random,5,16,128,1.46811,0.293623,0.293489,0.00175835,1,0.29418,12689,0,40,dynamic
2026-05-13-12:50:58,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,polar,50000,random,5,16,128,4.078,0.815601,0.814439,0.0054579,1,0.809204,46717,0,40,dynamic
2026-05-13-12:50:59,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.01,cartesian,50000,random,5,16,128,0.0722077,0.0144415,0.014429,6.15322e-05,1,0.0226031,68,0,40,dynamic
2026-05-13-12:51:00,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.05,cartesian,50000,random,5,16,128,0.690905,0.138181,0.138055,0.00276941,1,0.145154,2028,0,40,dynamic
2026-05-13-12:51:02,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.1,cartesian,50000,random,5,16,128,1.60603,0.321206,0.320418,0.00455676,1,0.330804,8542,0,40,dynamic
2026-05-13-12:51:07,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,sphere,0.2,cartesian,50000,random,5,16,128,4.05923,0.811846,0.808724,0.00714785,1,0.817678,32957,0,40,dynamic
2026-05-13-12:51:07,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.01,cartesian,50000,random,5,16,128,0.0741529,0.0148306,0.0148428,0.000123612,1,0.0155937,75,0,40,dynamic
2026-05-13-12:51:08,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.05,cartesian,50000,random,5,16,128,0.652643,0.130529,0.130093,0.00108507,1,0.130758,3222,0,40,dynamic
2026-05-13-12:51:10,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.1,cartesian,50000,random,5,16,128,1.56604,0.313207,0.311249,0.00322411,1,0.313916,12689,0,40,dynamic
2026-05-13-12:51:15,linOct,PointsAoS,HilbertEncoder3D,29697591,neighborsPrune,cube,0.2,cartesian,50000,random,5,16,128,4.37059,0.874119,0.875659,0.00607151,1,0.869702,46717,0,40,dynamic
