date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-11:40:18,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,8,512,0.74258,0.148516,0.147836,0.00654071,1,0.168834,2042,0,40,dynamic
2026-05-13-11:40:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,8,512,1.70503,0.341005,0.339649,0.00873255,1,0.369794,8208,0,40,dynamic
2026-05-13-11:40:25,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,8,512,4.1638,0.83276,0.833962,0.00540391,1,0.852065,32497,0,40,dynamic
2026-05-13-11:40:34,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,8,512,7.40993,1.48199,1.48249,0.00214057,1,1.48668,71265,0,40,dynamic
2026-05-13-11:40:35,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,8,512,0.525884,0.105177,0.105455,0.000458383,1,0.105886,2741,0,40,dynamic
2026-05-13-11:40:36,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,8,512,1.26411,0.252822,0.253052,0.00108387,1,0.253597,11107,0,40,dynamic
2026-05-13-11:40:40,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,8,512,3.14945,0.629891,0.629681,0.00144811,1,0.632185,43345,0,40,dynamic
2026-05-13-11:40:48,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,8,512,6.24879,1.24976,1.25065,0.00260323,1,1.2505,94599,0,40,dynamic
2026-05-13-11:40:52,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,8,512,0.389173,0.0778346,0.077362,0.0014933,1,0.0950045,2051,0,40,dynamic
2026-05-13-11:40:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,8,512,0.867999,0.1736,0.173517,0.00043704,1,0.174635,8239,0,40,dynamic
2026-05-13-11:40:56,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,8,512,2.13656,0.427312,0.427301,0.000948787,1,0.425276,32588,0,40,dynamic
2026-05-13-11:41:01,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,8,512,4.16766,0.833532,0.832798,0.00153226,1,0.832695,71426,0,40,dynamic
2026-05-13-11:41:01,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,8,512,0.407066,0.0814133,0.0814147,0.00014886,1,0.0820021,2752,0,40,dynamic
2026-05-13-11:41:02,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,8,512,0.939129,0.187826,0.187807,0.000336499,1,0.187557,11141,0,40,dynamic
2026-05-13-11:41:05,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,8,512,2.44976,0.489952,0.490357,0.00068789,1,0.490347,43463,0,40,dynamic
2026-05-13-11:41:11,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,8,512,5.18203,1.03641,1.0362,0.00232426,1,1.03556,94803,0,40,dynamic
2026-05-13-11:41:12,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,8,512,0.608393,0.121679,0.119607,0.00633294,1,0.152145,2051,0,40,dynamic
2026-05-13-11:41:14,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,8,512,1.40562,0.281125,0.280373,0.000964316,1,0.287629,8239,0,40,dynamic
2026-05-13-11:41:18,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,8,512,3.54786,0.709571,0.709628,0.00155379,1,0.712578,32588,0,40,dynamic
2026-05-13-11:41:26,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,8,512,6.5789,1.31578,1.31518,0.00240212,1,1.31705,71426,0,40,dynamic
2026-05-13-11:41:27,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,8,512,0.715044,0.143009,0.143074,0.00028699,1,0.143473,2752,0,40,dynamic
2026-05-13-11:41:29,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,8,512,1.76445,0.352889,0.352954,0.000657772,1,0.353201,11141,0,40,dynamic
2026-05-13-11:41:35,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,8,512,4.59227,0.918454,0.918715,0.00178304,1,0.917504,43463,0,40,dynamic
2026-05-13-11:41:45,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,8,512,8.76919,1.75384,1.75349,0.00301222,1,1.7571,94803,0,40,dynamic
2026-05-13-11:41:47,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,8,512,0.752893,0.150579,0.149995,0.00612848,1,0.170829,2051,0,40,dynamic
2026-05-13-11:41:49,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,8,512,1.73165,0.34633,0.345773,0.00826051,1,0.374983,8239,0,40,dynamic
2026-05-13-11:41:54,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,8,512,4.17356,0.834713,0.834182,0.0051126,1,0.854648,32588,0,40,dynamic
2026-05-13-11:42:03,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,8,512,7.54449,1.5089,1.50841,0.00279816,1,1.51622,71426,0,40,dynamic
2026-05-13-11:42:04,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,8,512,0.537646,0.107529,0.107663,0.000302806,1,0.108584,2752,0,40,dynamic
2026-05-13-11:42:05,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,8,512,1.28324,0.256647,0.256753,0.000755465,1,0.258168,11141,0,40,dynamic
2026-05-13-11:42:09,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,8,512,3.19846,0.639692,0.639659,0.00148711,1,0.641637,43463,0,40,dynamic
2026-05-13-11:42:17,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,8,512,6.45544,1.29109,1.29087,0.00167069,1,1.29272,94803,0,40,dynamic
