date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-11:31:42,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,8,256,8.40851,1.6817,1.68305,0.00212785,1,1.6791,94600,0,40,dynamic
2026-05-13-11:31:44,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,8,256,0.773477,0.154695,0.15413,0.00571218,1,0.172735,2042,0,40,dynamic
2026-05-13-11:31:46,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,8,256,1.64942,0.329884,0.328775,0.00775213,1,0.35404,8208,0,40,dynamic
2026-05-13-11:31:51,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,8,256,4.04511,0.809021,0.809663,0.00415295,1,0.825455,32497,0,40,dynamic
2026-05-13-11:31:59,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,8,256,7.44021,1.48804,1.48901,0.00170394,1,1.49169,71265,0,40,dynamic
2026-05-13-11:32:00,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,8,256,0.557012,0.111402,0.111753,0.000602111,1,0.112636,2741,0,40,dynamic
2026-05-13-11:32:02,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,8,256,1.27088,0.254175,0.254132,0.00138882,1,0.256474,11107,0,40,dynamic
2026-05-13-11:32:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,8,256,3.33397,0.666793,0.666629,0.00177953,1,0.670275,43345,0,40,dynamic
2026-05-13-11:32:14,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,8,256,6.94996,1.38999,1.38998,0.00316087,1,1.39271,94599,0,40,dynamic
2026-05-13-11:32:18,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,8,256,0.368096,0.0736192,0.0730325,0.00157673,1,0.0894599,2051,0,40,dynamic
2026-05-13-11:32:19,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,8,256,0.82478,0.164956,0.166276,0.0029341,1,0.160213,8239,0,40,dynamic
2026-05-13-11:32:22,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,8,256,1.95528,0.391057,0.39114,0.000882042,1,0.391478,32588,0,40,dynamic
2026-05-13-11:32:26,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,8,256,3.54356,0.708711,0.708066,0.00172391,1,0.707391,71426,0,40,dynamic
2026-05-13-11:32:26,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,8,256,0.395535,0.079107,0.079177,0.000208358,1,0.0793007,2752,0,40,dynamic
2026-05-13-11:32:27,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,8,256,0.887933,0.177587,0.17754,0.000324277,1,0.177842,11141,0,40,dynamic
2026-05-13-11:32:30,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,8,256,2.19986,0.439972,0.43971,0.000756859,1,0.439654,43463,0,40,dynamic
2026-05-13-11:32:35,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,8,256,4.34538,0.869075,0.868304,0.00166445,1,0.868321,94803,0,40,dynamic
2026-05-13-11:32:36,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,8,256,0.609721,0.121944,0.123934,0.00367735,1,0.141323,2051,0,40,dynamic
2026-05-13-11:32:38,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,8,256,1.32437,0.264875,0.265228,0.00120724,1,0.269166,8239,0,40,dynamic
2026-05-13-11:32:42,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,8,256,3.15108,0.630215,0.629899,0.00106311,1,0.633218,32588,0,40,dynamic
2026-05-13-11:32:49,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,8,256,5.9829,1.19658,1.19652,0.00252817,1,1.19654,71426,0,40,dynamic
2026-05-13-11:32:50,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,8,256,0.665099,0.13302,0.132809,0.000708337,1,0.133093,2752,0,40,dynamic
2026-05-13-11:32:51,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,8,256,1.54727,0.309453,0.309333,0.00102203,1,0.309151,11141,0,40,dynamic
2026-05-13-11:32:56,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,8,256,3.86591,0.773181,0.773164,0.00135267,1,0.773273,43463,0,40,dynamic
2026-05-13-11:33:06,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,8,256,7.89633,1.57927,1.57924,0.00470678,1,1.58223,94803,0,40,dynamic
2026-05-13-11:33:07,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,8,256,0.787163,0.157433,0.155777,0.00454423,1,0.180752,2051,0,40,dynamic
2026-05-13-11:33:09,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,8,256,1.72585,0.34517,0.344826,0.00596337,1,0.365069,8239,0,40,dynamic
2026-05-13-11:33:14,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,8,256,3.93391,0.786781,0.786125,0.00289096,1,0.799445,32588,0,40,dynamic
2026-05-13-11:33:22,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,8,256,7.03997,1.40799,1.40687,0.00265665,1,1.41193,71426,0,40,dynamic
2026-05-13-11:33:23,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,8,256,0.58476,0.116952,0.117014,0.000126614,1,0.117778,2752,0,40,dynamic
2026-05-13-11:33:25,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,8,256,1.31008,0.262016,0.26195,0.000756853,1,0.263575,11141,0,40,dynamic
2026-05-13-11:33:28,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,8,256,3.11739,0.623477,0.623813,0.00119216,1,0.624632,43463,0,40,dynamic
2026-05-13-11:33:36,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,8,256,6.31796,1.26359,1.26301,0.00209699,1,1.26591,94803,0,40,dynamic
