date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-11:37:12,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,32,256,6.3571,1.27142,1.27161,0.000546763,1,1.2709,71265,0,40,dynamic
2026-05-13-11:37:13,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,32,256,0.632362,0.126472,0.126449,0.000198268,1,0.126685,2741,0,40,dynamic
2026-05-13-11:37:15,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,32,256,1.52131,0.304262,0.304344,0.000263334,1,0.303801,11107,0,40,dynamic
2026-05-13-11:37:20,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,32,256,4.1562,0.831239,0.831222,0.00151863,1,0.829344,43345,0,40,dynamic
2026-05-13-11:37:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,32,256,8.26424,1.65285,1.65411,0.00262733,1,1.65104,94600,0,40,dynamic
2026-05-13-11:37:31,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,32,256,0.769329,0.153866,0.153658,0.00527,1,0.170839,2042,0,40,dynamic
2026-05-13-11:37:33,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,32,256,1.64402,0.328805,0.327313,0.00731192,1,0.352441,8208,0,40,dynamic
2026-05-13-11:37:38,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,32,256,4.05312,0.810624,0.811462,0.00425499,1,0.824597,32497,0,40,dynamic
2026-05-13-11:37:47,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,32,256,7.50267,1.50053,1.50131,0.00308772,1,1.50775,71265,0,40,dynamic
2026-05-13-11:37:48,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,32,256,0.562546,0.112509,0.1128,0.000603871,1,0.113847,2741,0,40,dynamic
2026-05-13-11:37:49,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,32,256,1.27372,0.254744,0.2549,0.00124874,1,0.25666,11107,0,40,dynamic
2026-05-13-11:37:53,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,32,256,3.32546,0.665092,0.66479,0.00164139,1,0.668016,43345,0,40,dynamic
2026-05-13-11:38:02,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,32,256,7.3309,1.46618,1.46825,0.00299713,1,1.46862,94599,0,40,dynamic
2026-05-13-11:38:06,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,32,256,0.346283,0.0692566,0.0686105,0.00171965,1,0.0843203,2051,0,40,dynamic
2026-05-13-11:38:07,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,32,256,0.765558,0.153112,0.153043,0.000380855,1,0.154054,8239,0,40,dynamic
2026-05-13-11:38:10,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,32,256,1.99618,0.399236,0.399543,0.000745056,1,0.39717,32588,0,40,dynamic
2026-05-13-11:38:15,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,32,256,4.12317,0.824634,0.823752,0.00225879,1,0.822427,71426,0,40,dynamic
2026-05-13-11:38:15,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,32,256,0.356316,0.0712631,0.0712807,0.00015301,1,0.071837,2752,0,40,dynamic
2026-05-13-11:38:16,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,32,256,0.825834,0.165167,0.165362,0.000293894,1,0.164859,11141,0,40,dynamic
2026-05-13-11:38:19,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,32,256,2.3419,0.468381,0.46861,0.000552373,1,0.467923,43463,0,40,dynamic
2026-05-13-11:38:25,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,32,256,5.35147,1.07029,1.0704,0.00299326,1,1.06929,94803,0,40,dynamic
2026-05-13-11:38:26,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,32,256,0.545073,0.109015,0.108656,0.0032976,1,0.131192,2051,0,40,dynamic
2026-05-13-11:38:28,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,32,256,1.19991,0.239981,0.240432,0.00104201,1,0.244819,8239,0,40,dynamic
2026-05-13-11:38:31,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,32,256,2.74245,0.548491,0.54881,0.0010789,1,0.5504,32588,0,40,dynamic
2026-05-13-11:38:37,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,32,256,4.70499,0.940997,0.940665,0.00138841,1,0.94092,71426,0,40,dynamic
2026-05-13-11:38:37,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,32,256,0.615625,0.123125,0.122941,0.000595736,1,0.123446,2752,0,40,dynamic
2026-05-13-11:38:39,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,32,256,1.42191,0.284382,0.284559,0.000630773,1,0.283649,11141,0,40,dynamic
2026-05-13-11:38:43,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,32,256,3.27647,0.655294,0.655113,0.00111726,1,0.655253,43463,0,40,dynamic
2026-05-13-11:38:50,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,32,256,5.90947,1.18189,1.18193,0.00257915,1,1.18289,94803,0,40,dynamic
2026-05-13-11:38:51,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,32,256,0.688539,0.137708,0.136289,0.00402551,1,0.157781,2051,0,40,dynamic
2026-05-13-11:38:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,32,256,1.52523,0.305047,0.304553,0.00514816,1,0.322392,8239,0,40,dynamic
2026-05-13-11:38:57,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,32,256,3.37748,0.675496,0.676224,0.00275413,1,0.686531,32588,0,40,dynamic
2026-05-13-11:39:04,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,32,256,5.58063,1.11613,1.11582,0.00201145,1,1.12958,71426,0,40,dynamic
2026-05-13-11:39:05,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,32,256,0.508495,0.101699,0.1016,0.000222943,1,0.102272,2752,0,40,dynamic
2026-05-13-11:39:06,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,32,256,1.14767,0.229535,0.229512,0.000424976,1,0.230857,11141,0,40,dynamic
2026-05-13-11:39:09,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,32,256,2.67,0.534001,0.534324,0.00103072,1,0.53408,43463,0,40,dynamic
2026-05-13-11:39:16,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,32,256,5.503,1.1006,1.10001,0.00206421,1,1.10265,94803,0,40,dynamic
