date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-11:47:20,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,32,512,0.617822,0.123564,0.121461,0.00615566,1,0.153336,2051,0,40,dynamic
2026-05-13-11:47:22,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,32,512,1.42403,0.284805,0.284732,0.000816359,1,0.290836,8239,0,40,dynamic
2026-05-13-11:47:26,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,32,512,3.48355,0.696709,0.696975,0.00149055,1,0.701015,32588,0,40,dynamic
2026-05-13-11:47:34,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,32,512,6.37518,1.27504,1.27439,0.00267358,1,1.27793,71426,0,40,dynamic
2026-05-13-11:47:35,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,32,512,0.726027,0.145205,0.145406,0.000375586,1,0.145371,2752,0,40,dynamic
2026-05-13-11:47:37,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,32,512,1.77706,0.355412,0.355354,0.001188,1,0.354645,11141,0,40,dynamic
2026-05-13-11:47:42,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,32,512,4.43512,0.887024,0.887312,0.00138727,1,0.885978,43463,0,40,dynamic
2026-05-13-11:47:52,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,32,512,8.60919,1.72184,1.7222,0.00263706,1,1.72221,94803,0,40,dynamic
2026-05-13-11:47:54,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,32,512,0.75963,0.151926,0.151617,0.00586746,1,0.171551,2051,0,40,dynamic
2026-05-13-11:47:56,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,32,512,1.75511,0.351021,0.350547,0.00813762,1,0.378716,8239,0,40,dynamic
2026-05-13-11:48:01,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,32,512,4.32051,0.864102,0.86448,0.00506274,1,0.884274,32588,0,40,dynamic
2026-05-13-11:48:11,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,32,512,7.8362,1.56724,1.56581,0.00355479,1,1.5718,71426,0,40,dynamic
2026-05-13-11:48:11,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,32,512,0.545611,0.109122,0.109174,0.000257133,1,0.110205,2752,0,40,dynamic
2026-05-13-11:48:13,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,32,512,1.31181,0.262363,0.262632,0.000649652,1,0.263998,11141,0,40,dynamic
2026-05-13-11:48:17,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,32,512,3.342,0.6684,0.668525,0.00156905,1,0.670169,43463,0,40,dynamic
2026-05-13-11:48:25,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,32,512,6.70674,1.34135,1.34114,0.00245839,1,1.34399,94803,0,40,dynamic
