leaf,kernel,mode,radius,L,neighbours,count,total,key,threshold,maxPointsLeaf
136111,sphere,polar,6,0.976621,22,23,61,0,16,128
136089,sphere,polar,6,1.95324,91,121,121,0,16,128
136091,sphere,polar,6,1.95324,13,15,23,0,16,128
136085,sphere,polar,6,0.976621,70,70,70,0,16,128
136086,sphere,polar,6,0.976621,16,29,64,0,16,128
136087,sphere,polar,6,0.976621,7,11,17,0,16,128
136074,sphere,polar,6,1.95324,95,115,115,0,16,128
136068,sphere,polar,6,0.976621,45,71,71,0,16,128
136070,sphere,polar,6,0.976621,49,66,66,0,16,128
136057,sphere,polar,6,0.976621,0,8,21,0,16,128
136060,sphere,polar,6,0.976621,1,37,65,0,16,128
134634,sphere,polar,6,7.81297,0,23,23,0,16,128
134855,sphere,polar,6,1.95324,8,58,58,0,16,128
134857,sphere,polar,6,0.976621,47,74,74,0,16,128
134858,sphere,polar,6,0.976621,32,34,34,0,16,128
134860,sphere,polar,6,0.976621,0,17,53,0,16,128
134861,sphere,polar,6,0.976621,0,12,21,0,16,128
134862,sphere,polar,6,0.976621,0,24,73,0,16,128
134820,sphere,polar,6,3.90648,0,6,48,0,16,128
134792,sphere,polar,6,1.95324,0,0,61,0,16,128
134784,sphere,polar,6,0.976621,0,5,45,0,16,128
134756,sphere,polar,6,1.95324,60,60,60,0,16,128
134775,sphere,polar,6,1.95324,23,57,57,0,16,128
134778,sphere,polar,6,0.976621,76,76,76,0,16,128
134779,sphere,polar,6,0.976621,28,32,82,0,16,128
134780,sphere,polar,6,0.976621,17,25,29,0,16,128
134781,sphere,polar,6,0.976621,26,26,26,0,16,128
134783,sphere,polar,6,0.976621,45,46,46,0,16,128
134772,sphere,polar,6,0.976621,0,11,72,0,16,128
134773,sphere,polar,6,0.976621,6,34,44,0,16,128
134757,sphere,polar,6,0.976621,4,42,49,0,16,128
134758,sphere,polar,6,0.976621,17,41,43,0,16,128
134759,sphere,polar,6,0.976621,0,10,62,0,16,128
134760,sphere,polar,6,0.976621,0,9,71,0,16,128
134751,sphere,polar,6,0.976621,29,29,29,0,16,128
134752,sphere,polar,6,0.976621,78,78,78,0,16,128
134740,sphere,polar,6,0.976621,0,0,17,0,16,128
134741,sphere,polar,6,0.976621,0,0,29,0,16,128
134728,sphere,polar,6,0.976621,0,0,19,0,16,128
134687,sphere,polar,6,0.976621,0,9,76,0,16,128
134674,sphere,polar,6,0.976621,0,8,76,0,16,128
134650,sphere,polar,6,3.90648,0,0,109,0,16,128
134651,sphere,polar,6,3.90648,0,0,34,0,16,128
455324,sphere,polar,6,3.90648,0,12,35,0,16,128
455357,sphere,polar,6,1.95324,58,98,98,0,16,128
455358,sphere,polar,6,1.95324,39,85,85,0,16,128
455326,sphere,polar,6,1.95324,54,119,119,0,16,128
455354,sphere,polar,6,1.95324,13,29,29,0,16,128
455348,sphere,polar,6,0.976621,37,50,50,0,16,128
455302,sphere,polar,6,1.95324,0,35,35,0,16,128
455305,sphere,polar,6,1.95324,0,46,46,0,16,128
455090,sphere,polar,6,1.95324,0,52,52,0,16,128
455095,sphere,polar,6,1.95324,0,78,78,0,16,128
455082,sphere,polar,6,1.95324,27,43,43,0,16,128
455083,sphere,polar,6,1.95324,1,43,43,0,16,128
455086,sphere,polar,6,1.95324,0,23,23,0,16,128
455087,sphere,polar,6,1.95324,0,55,55,0,16,128
455057,sphere,polar,6,3.90648,6,15,17,0,16,128
455059,sphere,polar,6,1.95324,124,127,127,0,16,128
455060,sphere,polar,6,1.95324,37,127,127,0,16,128
455077,sphere,polar,6,1.95324,29,29,29,0,16,128
455078,sphere,polar,6,1.95324,10,29,29,0,16,128
455062,sphere,polar,6,0.976621,57,57,57,0,16,128
455063,sphere,polar,6,0.976621,5,29,29,0,16,128
455064,sphere,polar,6,0.976621,0,17,17,0,16,128
455065,sphere,polar,6,0.976621,0,24,24,0,16,128
455066,sphere,polar,6,0.976621,4,25,25,0,16,128
455049,sphere,polar,6,1.95324,33,38,38,0,16,128
455050,sphere,polar,6,1.95324,22,22,22,0,16,128
455051,sphere,polar,6,1.95324,13,17,17,0,16,128
455052,sphere,polar,6,1.95324,36,87,87,0,16,128
455053,sphere,polar,6,1.95324,105,105,105,0,16,128
454856,sphere,polar,6,3.90648,28,34,34,0,16,128
454854,sphere,polar,6,0.976621,0,40,122,0,16,128
454855,sphere,polar,6,0.976621,43,98,98,0,16,128
454681,sphere,polar,6,7.81297,0,32,98,0,16,128
454682,sphere,polar,6,7.81297,0,24,67,0,16,128
454677,sphere,polar,6,7.81297,0,33,72,0,16,128
454678,sphere,polar,6,7.81297,0,39,83,0,16,128
454622,sphere,polar,6,1.95324,9,19,19,0,16,128
454623,sphere,polar,6,1.95324,0,0,19,0,16,128
454632,sphere,polar,6,0.976621,21,46,46,0,16,128
454633,sphere,polar,6,0.976621,1,8,53,0,16,128
454612,sphere,polar,6,0.976621,56,59,59,0,16,128
454613,sphere,polar,6,0.976621,30,30,30,0,16,128
454618,sphere,polar,6,0.976621,3,21,30,0,16,128
454619,sphere,polar,6,0.976621,0,22,30,0,16,128
454608,sphere,polar,6,0.976621,91,91,91,0,16,128
454611,sphere,polar,6,0.976621,71,71,71,0,16,128
454599,sphere,polar,6,0.976621,86,90,90,0,16,128
454600,sphere,polar,6,0.976621,15,31,58,0,16,128
454326,sphere,polar,6,3.90648,30,39,42,0,16,128
454327,sphere,polar,6,3.90648,29,40,50,0,16,128
454347,sphere,polar,6,1.95324,0,35,77,0,16,128
454348,sphere,polar,6,1.95324,0,33,43,0,16,128
454351,sphere,polar,6,1.95324,1,11,20,0,16,128
454352,sphere,polar,6,1.95324,0,9,22,0,16,128
454332,sphere,polar,6,1.95324,105,116,116,0,16,128
454335,sphere,polar,6,1.95324,33,35,35,0,16,128
454320,sphere,polar,6,1.95324,28,28,28,0,16,128
454323,sphere,polar,6,1.95324,68,79,79,0,16,128
454324,sphere,polar,6,1.95324,40,48,48,0,16,128
454198,sphere,polar,6,3.90648,14,20,25,0,16,128
454199,sphere,polar,6,3.90648,19,22,27,0,16,128
454298,sphere,polar,6,1.95324,102,103,103,0,16,128
454315,sphere,polar,6,1.95324,99,100,100,0,16,128
454300,sphere,polar,6,0.976621,92,114,114,0,16,128
454261,sphere,polar,6,1.95324,108,118,118,0,16,128
454270,sphere,polar,6,1.95324,46,46,46,0,16,128
454265,sphere,polar,6,0.976621,23,24,24,0,16,128
454266,sphere,polar,6,0.976621,13,24,24,0,16,128
454253,sphere,polar,6,0.976621,29,32,32,0,16,128
454235,sphere,polar,6,1.95324,10,14,24,0,16,128
454236,sphere,polar,6,1.95324,12,31,106,0,16,128
454237,sphere,polar,6,1.95324,4,44,74,0,16,128
454238,sphere,polar,6,0.976621,13,31,86,0,16,128
454252,sphere,polar,6,0.976621,2,24,90,0,16,128
454204,sphere,polar,6,1.95324,2,18,72,0,16,128
454205,sphere,polar,6,1.95324,10,31,85,0,16,128
454206,sphere,polar,6,1.95324,1,21,76,0,16,128
453485,sphere,polar,6,1.95324,0,6,32,0,16,128
453471,sphere,polar,6,1.95324,20,20,20,0,16,128
453474,sphere,polar,6,1.95324,40,46,46,0,16,128
453475,sphere,polar,6,1.95324,61,66,66,0,16,128
453459,sphere,polar,6,1.95324,122,122,122,0,16,128
453460,sphere,polar,6,1.95324,57,63,63,0,16,128
453441,sphere,polar,6,1.95324,5,24,90,0,16,128
453442,sphere,polar,6,1.95324,0,6,52,0,16,128
453448,sphere,polar,6,1.95324,0,0,20,0,16,128
453330,sphere,polar,6,1.95324,5,25,71,0,16,128
453331,sphere,polar,6,1.95324,5,17,45,0,16,128
453309,sphere,polar,6,1.95324,19,19,19,0,16,128
453312,sphere,polar,6,1.95324,68,68,68,0,16,128
453313,sphere,polar,6,1.95324,93,97,97,0,16,128
453280,sphere,polar,6,1.95324,41,41,41,0,16,128
453298,sphere,polar,6,1.95324,119,119,119,0,16,128
453308,sphere,polar,6,1.95324,80,80,80,0,16,128
453272,sphere,polar,6,1.95324,14,39,96,0,16,128
453273,sphere,polar,6,1.95324,0,30,61,0,16,128
453278,sphere,polar,6,1.95324,8,22,75,0,16,128
453279,sphere,polar,6,1.95324,3,10,45,0,16,128
453170,sphere,polar,6,0.976621,0,0,20,0,16,128
453171,sphere,polar,6,0.976621,0,31,31,0,16,128
453166,sphere,polar,6,0.976621,19,22,22,0,16,128
453167,sphere,polar,6,0.976621,14,27,27,0,16,128
453155,sphere,polar,6,0.488311,0,10,27,0,16,128
453152,sphere,polar,6,0.488311,0,15,40,0,16,128
451972,sphere,polar,6,3.90648,0,3,18,0,16,128
452201,sphere,polar,6,0.976621,0,24,24,0,16,128
452202,sphere,polar,6,0.976621,0,0,25,0,16,128
452005,sphere,polar,6,1.95324,60,65,65,0,16,128
452006,sphere,polar,6,1.95324,62,67,67,0,16,128
452009,sphere,polar,6,1.95324,66,68,68,0,16,128
452010,sphere,polar,6,1.95324,25,25,25,0,16,128
451991,sphere,polar,6,1.95324,76,78,78,0,16,128
452000,sphere,polar,6,0.976621,35,37,37,0,16,128
452001,sphere,polar,6,0.976621,28,32,32,0,16,128
451953,sphere,polar,6,3.90648,25,25,25,0,16,128
451971,sphere,polar,6,3.90648,0,59,64,0,16,128
451956,sphere,polar,6,1.95324,77,77,77,0,16,128
451959,sphere,polar,6,1.95324,64,64,64,0,16,128
451117,sphere,polar,6,3.90648,0,16,26,0,16,128
451141,sphere,polar,6,1.95324,24,25,25,0,16,128
451142,sphere,polar,6,1.95324,104,117,117,0,16,128
451147,sphere,polar,6,0.976621,17,19,19,0,16,128
451148,sphere,polar,6,0.976621,34,42,42,0,16,128
451135,sphere,polar,6,0.976621,74,90,90,0,16,128
451127,sphere,polar,6,0.488311,20,29,29,0,16,128
451130,sphere,polar,6,0.488311,0,9,30,0,16,128
451131,sphere,polar,6,0.488311,0,14,35,0,16,128
451134,sphere,polar,6,0.488311,37,37,37,0,16,128
451118,sphere,polar,6,1.95324,39,47,47,0,16,128
451121,sphere,polar,6,1.95324,34,63,63,0,16,128
451122,sphere,polar,6,1.95324,21,21,21,0,16,128
451125,sphere,polar,6,1.95324,95,96,96,0,16,128
451112,sphere,polar,6,3.90648,0,27,32,0,16,128
451104,sphere,polar,6,1.95324,13,17,17,0,16,128
451107,sphere,polar,6,1.95324,17,24,24,0,16,128
451108,sphere,polar,6,1.95324,74,114,114,0,16,128
451111,sphere,polar,6,1.95324,65,99,99,0,16,128
451101,sphere,polar,6,1.95324,39,111,111,0,16,128
451093,sphere,polar,6,0.976621,3,17,35,0,16,128
451094,sphere,polar,6,0.976621,4,15,29,0,16,128
451095,sphere,polar,6,0.976621,13,17,17,0,16,128
451099,sphere,polar,6,0.976621,20,26,26,0,16,128
436053,sphere,polar,6,3.90648,48,65,65,0,16,128
434007,sphere,polar,6,7.81297,0,46,99,0,16,128
434002,sphere,polar,6,7.81297,0,34,95,0,16,128
173438,sphere,polar,6,15.6259,0,0,121,0,16,128
173439,sphere,polar,6,15.6259,0,0,48,0,16,128
174444,sphere,polar,6,0.976621,10,45,128,0,16,128
174436,sphere,polar,6,0.488311,35,35,35,0,16,128
174437,sphere,polar,6,0.488311,1,13,35,0,16,128
174443,sphere,polar,6,0.488311,32,38,38,0,16,128
174428,sphere,polar,6,0.488311,7,13,26,0,16,128
174430,sphere,polar,6,0.488311,4,9,19,0,16,128
174431,sphere,polar,6,0.488311,6,10,20,0,16,128
174405,sphere,polar,6,0.488311,18,33,33,0,16,128
174406,sphere,polar,6,0.488311,25,26,26,0,16,128
174407,sphere,polar,6,0.488311,2,11,28,0,16,128
174388,sphere,polar,6,0.488311,2,10,31,0,16,128
173529,sphere,polar,6,3.90648,1,1,38,0,16,128
173413,sphere,polar,6,3.90648,57,58,58,0,16,128
173436,sphere,polar,6,3.90648,0,0,27,0,16,128
173416,sphere,polar,6,1.95324,7,46,46,0,16,128
173417,sphere,polar,6,1.95324,8,60,60,0,16,128
173052,sphere,polar,6,0.488311,0,10,35,0,16,128
173031,sphere,polar,6,0.488311,0,11,29,0,16,128
173023,sphere,polar,6,0.488311,15,20,20,0,16,128
173025,sphere,polar,6,0.488311,22,32,32,0,16,128
173026,sphere,polar,6,0.488311,0,13,33,0,16,128
172986,sphere,polar,6,0.976621,6,36,119,0,16,128
173014,sphere,polar,6,0.976621,4,18,20,0,16,128
172992,sphere,polar,6,0.488311,31,34,34,0,16,128
172993,sphere,polar,6,0.488311,25,31,31,0,16,128
172908,sphere,polar,6,0.488311,0,10,29,0,16,128
172899,sphere,polar,6,0.488311,7,14,32,0,16,128
172900,sphere,polar,6,0.488311,25,32,32,0,16,128
172883,sphere,polar,6,0.488311,35,41,41,0,16,128
172884,sphere,polar,6,0.488311,3,9,29,0,16,128
172885,sphere,polar,6,0.488311,33,41,41,0,16,128
172824,sphere,polar,6,0.488311,15,36,36,0,16,128
172827,sphere,polar,6,0.488311,34,34,34,0,16,128
172717,sphere,polar,6,0.976621,58,88,88,0,16,128
172718,sphere,polar,6,0.488311,27,35,35,0,16,128
172725,sphere,polar,6,0.488311,0,13,29,0,16,128
172694,sphere,polar,6,0.976621,49,60,118,0,16,128
172695,sphere,polar,6,0.976621,5,34,100,0,16,128
172700,sphere,polar,6,0.976621,107,126,126,0,16,128
172655,sphere,polar,6,3.90648,0,3,17,0,16,128
172658,sphere,polar,6,3.90648,0,0,47,0,16,128
172645,sphere,polar,6,0.976621,72,90,90,0,16,128
172646,sphere,polar,6,0.976621,47,88,88,0,16,128
172637,sphere,polar,6,0.976621,8,34,85,0,16,128
172638,sphere,polar,6,0.976621,51,78,78,0,16,128
172620,sphere,polar,6,0.976621,9,33,97,0,16,128
172597,sphere,polar,6,0.976621,0,6,33,0,16,128
172579,sphere,polar,6,0.976621,30,72,72,0,16,128
172580,sphere,polar,6,0.976621,2,11,53,0,16,128
172571,sphere,polar,6,0.976621,20,49,49,0,16,128
172572,sphere,polar,6,0.976621,27,55,55,0,16,128
172546,sphere,polar,6,3.90648,0,15,77,0,16,128
172535,sphere,polar,6,1.95324,0,0,27,0,16,128
169277,sphere,polar,6,7.81297,0,41,41,0,16,128
168411,sphere,polar,6,7.81297,0,41,41,0,16,128
168414,sphere,polar,6,7.81297,0,76,76,0,16,128
123066,sphere,polar,6,15.6259,0,0,83,0,16,128
116354,sphere,polar,6,1.95324,0,13,31,0,16,128
116283,sphere,polar,6,1.95324,0,18,18,0,16,128
116254,sphere,polar,6,1.95324,0,19,19,0,16,128
116255,sphere,polar,6,1.95324,23,44,44,0,16,128
116260,sphere,polar,6,1.95324,0,109,109,0,16,128
116241,sphere,polar,6,1.95324,4,97,97,0,16,128
116244,sphere,polar,6,1.95324,17,17,17,0,16,128
116246,sphere,polar,6,1.95324,35,60,60,0,16,128
116247,sphere,polar,6,1.95324,62,67,67,0,16,128
116238,sphere,polar,6,0.976621,4,20,20,0,16,128
108982,sphere,polar,6,3.90648,21,21,21,0,16,128
109003,sphere,polar,6,3.90648,21,21,21,0,16,128
108993,sphere,polar,6,1.95324,19,30,30,0,16,128
108994,sphere,polar,6,1.95324,31,44,44,0,16,128
108999,sphere,polar,6,1.95324,35,52,52,0,16,128
109000,sphere,polar,6,1.95324,41,68,68,0,16,128
108985,sphere,polar,6,1.95324,26,56,56,0,16,128
108986,sphere,polar,6,1.95324,24,106,106,0,16,128
108991,sphere,polar,6,1.95324,14,41,41,0,16,128
108992,sphere,polar,6,1.95324,25,50,50,0,16,128
108981,sphere,polar,6,3.90648,18,18,18,0,16,128
108971,sphere,polar,6,1.95324,30,30,30,0,16,128
108972,sphere,polar,6,1.95324,40,112,112,0,16,128
108973,sphere,polar,6,1.95324,89,89,89,0,16,128
108974,sphere,polar,6,1.95324,34,34,34,0,16,128
108976,sphere,polar,6,1.95324,84,84,84,0,16,128
108977,sphere,polar,6,1.95324,40,92,92,0,16,128
108963,sphere,polar,6,1.95324,2,17,17,0,16,128
108964,sphere,polar,6,1.95324,18,121,121,0,16,128
108965,sphere,polar,6,1.95324,93,96,96,0,16,128
108966,sphere,polar,6,1.95324,27,27,27,0,16,128
108967,sphere,polar,6,1.95324,28,28,28,0,16,128
108968,sphere,polar,6,1.95324,100,101,101,0,16,128
108969,sphere,polar,6,1.95324,10,54,54,0,16,128
108956,sphere,polar,6,3.90648,9,43,78,0,16,128
108957,sphere,polar,6,3.90648,0,16,29,0,16,128
108951,sphere,polar,6,1.95324,0,29,95,0,16,128
108952,sphere,polar,6,1.95324,50,63,104,0,16,128
108955,sphere,polar,6,1.95324,8,16,60,0,16,128
108944,sphere,polar,6,1.95324,11,20,74,0,16,128
108945,sphere,polar,6,1.95324,5,12,48,0,16,128
108862,sphere,polar,6,3.90648,25,48,55,0,16,128
108871,sphere,polar,6,1.95324,0,6,38,0,16,128
108872,sphere,polar,6,1.95324,1,7,43,0,16,128
108873,sphere,polar,6,1.95324,35,35,50,0,16,128
108863,sphere,polar,6,1.95324,16,18,22,0,16,128
108866,sphere,polar,6,1.95324,31,57,113,0,16,128
108867,sphere,polar,6,1.95324,1,27,64,0,16,128
108870,sphere,polar,6,1.95324,2,14,61,0,16,128
108857,sphere,polar,6,1.95324,20,20,61,0,16,128
108858,sphere,polar,6,1.95324,40,42,67,0,16,128
108847,sphere,polar,6,1.95324,38,49,70,0,16,128
108848,sphere,polar,6,1.95324,5,11,60,0,16,128
108836,sphere,polar,6,1.95324,65,69,92,0,16,128
108839,sphere,polar,6,1.95324,31,44,88,0,16,128
108831,sphere,polar,6,1.95324,0,1,39,0,16,128
108832,sphere,polar,6,1.95324,17,21,54,0,16,128
108835,sphere,polar,6,1.95324,7,9,49,0,16,128
108824,sphere,polar,6,1.95324,7,7,27,0,16,128
108825,sphere,polar,6,1.95324,25,25,49,0,16,128
108826,sphere,polar,6,1.95324,0,1,30,0,16,128
108769,sphere,polar,6,3.90648,52,118,127,0,16,128
108770,sphere,polar,6,3.90648,8,15,33,0,16,128
108779,sphere,polar,6,1.95324,0,0,21,0,16,128
108780,sphere,polar,6,1.95324,0,1,18,0,16,128
108781,sphere,polar,6,1.95324,18,18,31,0,16,128
108782,sphere,polar,6,1.95324,10,11,30,0,16,128
108771,sphere,polar,6,1.95324,7,7,36,0,16,128
108774,sphere,polar,6,1.95324,17,19,36,0,16,128
108775,sphere,polar,6,1.95324,0,3,23,0,16,128
108759,sphere,polar,6,3.90648,0,0,26,0,16,128
108761,sphere,polar,6,3.90648,58,58,58,0,16,128
108762,sphere,polar,6,3.90648,50,50,50,0,16,128
108751,sphere,polar,6,1.95324,45,49,49,0,16,128
108754,sphere,polar,6,1.95324,14,26,26,0,16,128
108755,sphere,polar,6,1.95324,17,41,41,0,16,128
108758,sphere,polar,6,1.95324,27,29,29,0,16,128
108743,sphere,polar,6,1.95324,34,45,45,0,16,128
108746,sphere,polar,6,1.95324,27,38,38,0,16,128
108747,sphere,polar,6,1.95324,19,32,32,0,16,128
108750,sphere,polar,6,1.95324,50,57,57,0,16,128
108593,sphere,polar,6,3.90648,50,50,50,0,16,128
108594,sphere,polar,6,3.90648,44,44,44,0,16,128
108632,sphere,polar,6,1.95324,0,0,31,0,16,128
108633,sphere,polar,6,1.95324,0,0,54,0,16,128
108604,sphere,polar,6,1.95324,0,0,37,0,16,128
108605,sphere,polar,6,1.95324,0,0,28,0,16,128
108600,sphere,polar,6,1.95324,19,29,29,0,16,128
108601,sphere,polar,6,1.95324,27,41,41,0,16,128
108586,sphere,polar,6,1.95324,35,63,63,0,16,128
108587,sphere,polar,6,1.95324,12,26,26,0,16,128
103798,sphere,polar,6,1.95324,12,45,45,0,16,128
103799,sphere,polar,6,1.95324,6,33,33,0,16,128
103657,sphere,polar,6,3.90648,24,107,107,0,16,128
103675,sphere,polar,6,1.95324,0,27,27,0,16,128
103676,sphere,polar,6,1.95324,0,25,25,0,16,128
103667,sphere,polar,6,1.95324,32,35,35,0,16,128
103668,sphere,polar,6,1.95324,28,29,29,0,16,128
103670,sphere,polar,6,1.95324,2,92,92,0,16,128
103671,sphere,polar,6,1.95324,20,20,20,0,16,128
103673,sphere,polar,6,1.95324,0,59,59,0,16,128
103658,sphere,polar,6,1.95324,17,27,27,0,16,128
103660,sphere,polar,6,1.95324,23,57,57,0,16,128
103661,sphere,polar,6,1.95324,26,82,82,0,16,128
103651,sphere,polar,6,1.95324,23,23,23,0,16,128
103652,sphere,polar,6,1.95324,0,0,27,0,16,128
103654,sphere,polar,6,1.95324,58,97,97,0,16,128
103655,sphere,polar,6,1.95324,34,39,39,0,16,128
103499,sphere,polar,6,3.90648,32,32,32,0,16,128
103508,sphere,polar,6,3.90648,0,1,41,0,16,128
103509,sphere,polar,6,3.90648,0,2,80,0,16,128
103502,sphere,polar,6,1.95324,59,90,90,0,16,128
103504,sphere,polar,6,1.95324,0,0,24,0,16,128
103493,sphere,polar,6,1.95324,12,19,19,0,16,128
103497,sphere,polar,6,1.95324,33,33,33,0,16,128
103498,sphere,polar,6,1.95324,42,42,42,0,16,128
103483,sphere,polar,6,1.95324,3,34,34,0,16,128
103484,sphere,polar,6,1.95324,23,23,23,0,16,128
103485,sphere,polar,6,1.95324,52,52,52,0,16,128
103486,sphere,polar,6,1.95324,9,20,20,0,16,128
103488,sphere,polar,6,1.95324,18,19,19,0,16,128
103489,sphere,polar,6,1.95324,20,20,20,0,16,128
103482,sphere,polar,6,1.95324,0,0,25,0,16,128
103463,sphere,polar,6,1.95324,0,1,78,0,16,128
103464,sphere,polar,6,1.95324,0,1,33,0,16,128
103205,sphere,polar,6,3.90648,10,102,103,0,16,128
103216,sphere,polar,6,1.95324,4,15,21,0,16,128
103207,sphere,polar,6,1.95324,14,26,50,0,16,128
103208,sphere,polar,6,1.95324,14,25,59,0,16,128
103213,sphere,polar,6,1.95324,0,7,23,0,16,128
103186,sphere,polar,6,3.90648,0,46,121,0,16,128
103196,sphere,polar,6,3.90648,0,55,65,0,16,128
262417,sphere,polar,6,1.95324,32,48,75,0,16,128
262425,sphere,polar,6,0.976621,2,18,44,0,16,128
262414,sphere,polar,6,0.976621,21,33,98,0,16,128
262415,sphere,polar,6,0.976621,20,32,83,0,16,128
262387,sphere,polar,6,0.976621,3,29,84,0,16,128
262372,sphere,polar,6,1.95324,1,31,104,0,16,128
262373,sphere,polar,6,0.976621,5,27,88,0,16,128
248405,sphere,polar,6,3.90648,0,0,20,0,16,128
248406,sphere,polar,6,3.90648,0,0,59,0,16,128
237225,sphere,polar,6,7.81297,0,104,104,0,16,128
237217,sphere,polar,6,3.90648,0,57,57,0,16,128
237072,sphere,polar,6,7.81297,0,50,50,0,16,128
237073,sphere,polar,6,7.81297,21,85,85,0,16,128
215689,sphere,polar,6,1.95324,16,21,21,0,16,128
215749,sphere,polar,6,0.488311,37,38,38,0,16,128
215750,sphere,polar,6,0.488311,5,13,33,0,16,128
215752,sphere,polar,6,0.488311,7,12,27,0,16,128
215739,sphere,polar,6,0.488311,40,40,40,0,16,128
215732,sphere,polar,6,0.488311,0,8,30,0,16,128
215733,sphere,polar,6,0.488311,35,38,38,0,16,128
215734,sphere,polar,6,0.488311,9,11,27,0,16,128
215707,sphere,polar,6,0.976621,81,114,114,0,16,128
215723,sphere,polar,6,0.488311,8,13,35,0,16,128
215724,sphere,polar,6,0.488311,17,33,33,0,16,128
215651,sphere,polar,6,0.976621,66,108,108,0,16,128
215652,sphere,polar,6,0.976621,0,38,107,0,16,128
215657,sphere,polar,6,0.976621,19,57,126,0,16,128
215621,sphere,polar,6,1.95324,3,53,80,0,16,128
215630,sphere,polar,6,1.95324,18,19,19,0,16,128
215647,sphere,polar,6,1.95324,11,26,28,0,16,128
215646,sphere,polar,6,0.976621,107,108,108,0,16,128
215622,sphere,polar,6,0.976621,30,43,111,0,16,128
215623,sphere,polar,6,0.976621,99,112,112,0,16,128
215629,sphere,polar,6,0.976621,101,109,109,0,16,128
215617,sphere,polar,6,1.95324,28,34,34,0,16,128
215564,sphere,polar,6,0.976621,107,125,125,0,16,128
215559,sphere,polar,6,0.488311,25,28,28,0,16,128
215560,sphere,polar,6,0.488311,33,34,34,0,16,128
215541,sphere,polar,6,0.976621,10,34,118,0,16,128
215542,sphere,polar,6,0.976621,86,104,104,0,16,128
215548,sphere,polar,6,0.488311,37,37,37,0,16,128
215550,sphere,polar,6,0.488311,16,26,26,0,16,128
215551,sphere,polar,6,0.488311,6,12,34,0,16,128
118608,sphere,polar,6,3.90648,64,69,69,0,16,128
118609,sphere,polar,6,3.90648,1,11,69,0,16,128
56015,sphere,polar,6,3.90648,0,0,79,0,16,128
56018,sphere,polar,6,3.90648,0,0,76,0,16,128
55940,sphere,polar,6,3.90648,0,73,73,0,16,128
55998,sphere,polar,6,0.976621,0,18,52,0,16,128
55944,sphere,polar,6,1.95324,0,0,40,0,16,128
55973,sphere,polar,6,0.976621,0,32,104,0,16,128
55960,sphere,polar,6,0.488311,11,20,43,0,16,128
55965,sphere,polar,6,0.488311,4,10,25,0,16,128
55952,sphere,polar,6,0.488311,4,18,36,0,16,128
55957,sphere,polar,6,0.488311,9,19,37,0,16,128
49408,sphere,polar,6,7.81297,0,43,43,0,16,128
44637,sphere,polar,6,3.90648,0,2,38,0,16,128
44640,sphere,polar,6,3.90648,0,0,46,0,16,128
44641,sphere,polar,6,3.90648,0,0,42,0,16,128
44644,sphere,polar,6,3.90648,0,2,35,0,16,128
44612,sphere,polar,6,3.90648,0,0,70,0,16,128
44618,sphere,polar,6,1.95324,0,103,103,0,16,128
44502,sphere,polar,6,7.81297,0,63,63,0,16,128
44489,sphere,polar,6,0.976621,96,110,110,0,16,128
44498,sphere,polar,6,0.976621,63,91,91,0,16,128
44490,sphere,polar,6,0.488311,25,41,41,0,16,128
44491,sphere,polar,6,0.488311,0,14,36,0,16,128
44497,sphere,polar,6,0.488311,0,15,35,0,16,128
44423,sphere,polar,6,0.488311,35,36,36,0,16,128
44380,sphere,polar,6,0.976621,0,0,23,0,16,128
44390,sphere,polar,6,0.976621,9,49,127,0,16,128
44393,sphere,polar,6,0.488311,4,14,36,0,16,128
44394,sphere,polar,6,0.488311,28,30,30,0,16,128
44396,sphere,polar,6,0.488311,24,37,37,0,16,128
44382,sphere,polar,6,0.488311,2,16,41,0,16,128
44383,sphere,polar,6,0.488311,31,35,35,0,16,128
44385,sphere,polar,6,0.488311,10,12,28,0,16,128
44303,sphere,polar,6,0.488311,27,31,31,0,16,128
44307,sphere,polar,6,0.488311,16,27,27,0,16,128
44301,sphere,polar,6,0.488311,25,40,40,0,16,128
44302,sphere,polar,6,0.488311,27,32,32,0,16,128
44269,sphere,polar,6,0.976621,0,8,27,0,16,128
44270,sphere,polar,6,0.976621,63,63,122,0,16,128
44177,sphere,polar,6,1.95324,15,21,21,0,16,128
44219,sphere,polar,6,0.976621,14,28,36,0,16,128
44220,sphere,polar,6,0.976621,0,8,22,0,16,128
44222,sphere,polar,6,0.976621,94,102,102,0,16,128
44212,sphere,polar,6,0.488311,26,36,36,0,16,128
44216,sphere,polar,6,0.488311,27,28,28,0,16,128
44217,sphere,polar,6,0.488311,9,15,31,0,16,128
44191,sphere,polar,6,0.488311,38,40,40,0,16,128
44194,sphere,polar,6,0.488311,29,40,40,0,16,128
44189,sphere,polar,6,0.488311,28,30,30,0,16,128
44190,sphere,polar,6,0.488311,37,38,38,0,16,128
44144,sphere,polar,6,0.976621,13,14,31,0,16,128
44145,sphere,polar,6,0.976621,0,34,124,0,16,128
44139,sphere,polar,6,0.488311,11,13,41,0,16,128
44140,sphere,polar,6,0.488311,0,14,37,0,16,128
44141,sphere,polar,6,0.488311,26,40,40,0,16,128
44110,sphere,polar,6,1.95324,54,63,63,0,16,128
44129,sphere,polar,6,1.95324,43,43,43,0,16,128
43983,sphere,polar,6,0.488311,0,7,26,0,16,128
