leaf,kernel,mode,radius,L,neighbours,count,total,key,threshold,maxPointsLeaf
182110,sphere,polar,8,0.976562,13,31,31,0,16,128
182113,sphere,polar,8,0.976562,10,30,30,0,16,128
182096,sphere,polar,8,0.976562,0,20,20,0,16,128
182098,sphere,polar,8,0.976562,7,27,27,0,16,128
182099,sphere,polar,8,0.976562,0,33,33,0,16,128
182058,sphere,polar,8,1.95312,37,55,55,0,16,128
182075,sphere,polar,8,1.95312,118,118,118,0,16,128
182086,sphere,polar,8,0.976562,1,18,18,0,16,128
182087,sphere,polar,8,0.976562,0,20,20,0,16,128
182076,sphere,polar,8,0.976562,16,24,24,0,16,128
182077,sphere,polar,8,0.976562,36,56,56,0,16,128
182078,sphere,polar,8,0.976562,21,22,22,0,16,128
182081,sphere,polar,8,0.976562,0,21,21,0,16,128
182082,sphere,polar,8,0.976562,0,30,30,0,16,128
182067,sphere,polar,8,0.976562,21,31,31,0,16,128
182070,sphere,polar,8,0.976562,11,17,17,0,16,128
182074,sphere,polar,8,0.976562,22,22,22,0,16,128
182063,sphere,polar,8,0.976562,8,34,34,0,16,128
182066,sphere,polar,8,0.976562,2,26,26,0,16,128
182055,sphere,polar,8,0.976562,18,22,22,0,16,128
182056,sphere,polar,8,0.976562,6,17,17,0,16,128
182020,sphere,polar,8,3.90625,0,72,72,0,16,128
181498,sphere,polar,8,1.95312,11,50,103,0,16,128
181499,sphere,polar,8,1.95312,16,39,39,0,16,128
181501,sphere,polar,8,1.95312,27,69,69,0,16,128
181471,sphere,polar,8,3.90625,77,96,96,0,16,128
181480,sphere,polar,8,1.95312,44,102,102,0,16,128
181481,sphere,polar,8,1.95312,70,70,70,0,16,128
181483,sphere,polar,8,1.95312,71,78,78,0,16,128
181476,sphere,polar,8,1.95312,32,39,39,0,16,128
181479,sphere,polar,8,1.95312,10,21,21,0,16,128
181464,sphere,polar,8,1.95312,17,43,43,0,16,128
181468,sphere,polar,8,1.95312,72,102,102,0,16,128
181469,sphere,polar,8,1.95312,7,12,32,0,16,128
181455,sphere,polar,8,1.95312,6,15,35,0,16,128
181456,sphere,polar,8,1.95312,10,19,76,0,16,128
181457,sphere,polar,8,1.95312,23,23,23,0,16,128
181458,sphere,polar,8,1.95312,25,25,25,0,16,128
181461,sphere,polar,8,1.95312,17,26,26,0,16,128
181447,sphere,polar,8,1.95312,69,81,81,0,16,128
181450,sphere,polar,8,1.95312,74,92,92,0,16,128
181451,sphere,polar,8,1.95312,0,1,64,0,16,128
181452,sphere,polar,8,1.95312,74,97,97,0,16,128
181453,sphere,polar,8,1.95312,80,94,94,0,16,128
181454,sphere,polar,8,1.95312,10,15,64,0,16,128
181439,sphere,polar,8,1.95312,14,71,71,0,16,128
181442,sphere,polar,8,1.95312,54,91,91,0,16,128
181443,sphere,polar,8,1.95312,97,97,97,0,16,128
181446,sphere,polar,8,1.95312,92,92,92,0,16,128
181432,sphere,polar,8,1.95312,69,69,69,0,16,128
181434,sphere,polar,8,1.95312,109,109,109,0,16,128
181435,sphere,polar,8,1.95312,52,52,52,0,16,128
181438,sphere,polar,8,1.95312,43,74,74,0,16,128
181425,sphere,polar,8,0.976562,4,24,66,0,16,128
181426,sphere,polar,8,0.976562,11,25,25,0,16,128
181427,sphere,polar,8,0.976562,42,50,50,0,16,128
181430,sphere,polar,8,0.976562,24,40,40,0,16,128
181398,sphere,polar,8,1.95312,6,33,79,0,16,128
181400,sphere,polar,8,0.976562,5,17,50,0,16,128
181401,sphere,polar,8,0.976562,5,15,43,0,16,128
181373,sphere,polar,8,1.95312,5,18,48,0,16,128
181376,sphere,polar,8,1.95312,3,21,29,0,16,128
181369,sphere,polar,8,1.95312,0,25,44,0,16,128
181372,sphere,polar,8,1.95312,5,40,113,0,16,128
181361,sphere,polar,8,1.95312,1,19,68,0,16,128
181362,sphere,polar,8,1.95312,0,41,107,0,16,128
181307,sphere,polar,8,1.95312,0,12,55,0,16,128
181285,sphere,polar,8,1.95312,0,24,93,0,16,128
327623,sphere,polar,8,3.90625,15,97,110,0,16,128
327632,sphere,polar,8,1.95312,0,0,20,0,16,128
327634,sphere,polar,8,1.95312,0,2,64,0,16,128
327624,sphere,polar,8,0.976562,17,31,31,0,16,128
327627,sphere,polar,8,0.976562,7,12,31,0,16,128
327631,sphere,polar,8,0.976562,7,28,28,0,16,128
327607,sphere,polar,8,3.90625,22,22,22,0,16,128
327619,sphere,polar,8,1.95312,5,9,66,0,16,128
327621,sphere,polar,8,1.95312,71,82,82,0,16,128
327622,sphere,polar,8,1.95312,50,89,101,0,16,128
327609,sphere,polar,8,0.976562,21,21,21,0,16,128
327610,sphere,polar,8,0.976562,26,29,29,0,16,128
323093,sphere,polar,8,7.81249,5,125,125,0,16,128
323215,sphere,polar,8,3.90625,6,34,107,0,16,128
323161,sphere,polar,8,3.90625,0,0,127,0,16,128
323086,sphere,polar,8,1.95312,38,38,38,0,16,128
323089,sphere,polar,8,1.95312,44,65,65,0,16,128
323078,sphere,polar,8,0.976562,16,18,18,0,16,128
323079,sphere,polar,8,0.976562,24,52,52,0,16,128
323085,sphere,polar,8,0.976562,52,52,52,0,16,128
323055,sphere,polar,8,1.95312,0,7,20,0,16,128
323056,sphere,polar,8,1.95312,56,86,86,0,16,128
323059,sphere,polar,8,1.95312,10,39,39,0,16,128
323052,sphere,polar,8,1.95312,0,23,65,0,16,128
323053,sphere,polar,8,1.95312,51,51,51,0,16,128
323039,sphere,polar,8,0.976562,17,30,30,0,16,128
323044,sphere,polar,8,0.976562,17,17,17,0,16,128
323045,sphere,polar,8,0.976562,1,14,33,0,16,128
323034,sphere,polar,8,1.95312,22,22,22,0,16,128
323038,sphere,polar,8,1.95312,41,41,41,0,16,128
323025,sphere,polar,8,1.95312,60,84,84,0,16,128
322997,sphere,polar,8,3.90625,1,83,92,0,16,128
323020,sphere,polar,8,3.90625,0,10,83,0,16,128
323016,sphere,polar,8,1.95312,0,12,80,0,16,128
323019,sphere,polar,8,1.95312,11,29,68,0,16,128
322999,sphere,polar,8,0.976562,6,16,55,0,16,128
455302,sphere,polar,8,15.625,0,0,31,0,16,128
376303,sphere,polar,8,3.90625,6,124,127,0,16,128
376316,sphere,polar,8,3.90625,5,28,28,0,16,128
376317,sphere,polar,8,3.90625,0,26,26,0,16,128
376306,sphere,polar,8,1.95312,20,25,25,0,16,128
376307,sphere,polar,8,1.95312,42,53,53,0,16,128
376308,sphere,polar,8,1.95312,6,24,65,0,16,128
376309,sphere,polar,8,1.95312,1,35,67,0,16,128
376295,sphere,polar,8,1.95312,101,101,101,0,16,128
376296,sphere,polar,8,1.95312,47,48,48,0,16,128
376297,sphere,polar,8,1.95312,26,35,41,0,16,128
376287,sphere,polar,8,1.95312,7,7,18,0,16,128
376288,sphere,polar,8,1.95312,18,22,44,0,16,128
376289,sphere,polar,8,1.95312,0,5,69,0,16,128
376290,sphere,polar,8,1.95312,4,12,34,0,16,128
376291,sphere,polar,8,1.95312,77,86,86,0,16,128
376292,sphere,polar,8,1.95312,54,61,61,0,16,128
376268,sphere,polar,8,1.95312,95,95,95,0,16,128
376271,sphere,polar,8,1.95312,25,25,25,0,16,128
376272,sphere,polar,8,1.95312,0,3,31,0,16,128
376273,sphere,polar,8,1.95312,0,0,21,0,16,128
376274,sphere,polar,8,1.95312,15,22,55,0,16,128
376275,sphere,polar,8,1.95312,11,39,62,0,16,128
376261,sphere,polar,8,1.95312,1,21,21,0,16,128
376264,sphere,polar,8,1.95312,2,53,92,0,16,128
376265,sphere,polar,8,1.95312,1,13,31,0,16,128
376266,sphere,polar,8,1.95312,50,52,52,0,16,128
376267,sphere,polar,8,1.95312,11,17,17,0,16,128
375948,sphere,polar,8,3.90625,0,41,92,0,16,128
375935,sphere,polar,8,1.95312,5,32,32,0,16,128
375908,sphere,polar,8,1.95312,19,33,33,0,16,128
375877,sphere,polar,8,3.90625,6,103,103,0,16,128
375878,sphere,polar,8,3.90625,1,16,122,0,16,128
375880,sphere,polar,8,3.90625,0,60,60,0,16,128
375881,sphere,polar,8,3.90625,29,91,91,0,16,128
375898,sphere,polar,8,1.95312,14,30,30,0,16,128
375899,sphere,polar,8,1.95312,40,40,40,0,16,128
375900,sphere,polar,8,1.95312,13,22,22,0,16,128
375901,sphere,polar,8,1.95312,13,87,87,0,16,128
375902,sphere,polar,8,1.95312,22,22,22,0,16,128
375891,sphere,polar,8,1.95312,0,52,52,0,16,128
375670,sphere,polar,8,3.90625,50,68,97,0,16,128
375671,sphere,polar,8,3.90625,18,18,27,0,16,128
375660,sphere,polar,8,1.95312,35,35,35,0,16,128
375661,sphere,polar,8,1.95312,29,41,41,0,16,128
375662,sphere,polar,8,1.95312,25,32,32,0,16,128
375663,sphere,polar,8,1.95312,4,21,21,0,16,128
375664,sphere,polar,8,1.95312,3,21,21,0,16,128
375653,sphere,polar,8,1.95312,30,48,48,0,16,128
375654,sphere,polar,8,1.95312,26,40,40,0,16,128
375655,sphere,polar,8,1.95312,42,58,58,0,16,128
375656,sphere,polar,8,1.95312,32,63,63,0,16,128
375601,sphere,polar,8,3.90625,90,117,117,0,16,128
375618,sphere,polar,8,3.90625,27,29,71,0,16,128
375630,sphere,polar,8,1.95312,26,37,37,0,16,128
375631,sphere,polar,8,1.95312,30,30,30,0,16,128
375623,sphere,polar,8,1.95312,0,14,63,0,16,128
375626,sphere,polar,8,1.95312,2,10,33,0,16,128
375612,sphere,polar,8,1.95312,0,21,70,0,16,128
375613,sphere,polar,8,1.95312,0,12,56,0,16,128
375614,sphere,polar,8,1.95312,12,54,54,0,16,128
375602,sphere,polar,8,1.95312,0,14,67,0,16,128
375603,sphere,polar,8,1.95312,6,30,30,0,16,128
375604,sphere,polar,8,1.95312,5,54,54,0,16,128
375605,sphere,polar,8,1.95312,0,5,37,0,16,128
375593,sphere,polar,8,1.95312,60,72,72,0,16,128
375596,sphere,polar,8,1.95312,37,63,63,0,16,128
375597,sphere,polar,8,1.95312,1,20,20,0,16,128
375600,sphere,polar,8,1.95312,31,31,31,0,16,128
252284,sphere,polar,8,15.625,0,0,40,0,16,128
252206,sphere,polar,8,7.81249,8,40,76,0,16,128
252253,sphere,polar,8,3.90625,0,0,55,0,16,128
252256,sphere,polar,8,3.90625,0,0,79,0,16,128
251155,sphere,polar,8,3.90625,0,4,37,0,16,128
250952,sphere,polar,8,1.95312,0,1,20,0,16,128
250504,sphere,polar,8,3.90625,2,106,106,0,16,128
250507,sphere,polar,8,1.95312,0,19,19,0,16,128
250464,sphere,polar,8,3.90625,0,0,31,0,16,128
250469,sphere,polar,8,3.90625,0,0,54,0,16,128
250386,sphere,polar,8,3.90625,0,0,93,0,16,128
250378,sphere,polar,8,1.95312,0,9,38,0,16,128
250379,sphere,polar,8,1.95312,0,20,118,0,16,128
250373,sphere,polar,8,1.95312,0,0,65,0,16,128
250335,sphere,polar,8,3.90625,14,76,76,0,16,128
250344,sphere,polar,8,3.90625,0,0,79,0,16,128
250350,sphere,polar,8,1.95312,0,10,28,0,16,128
250332,sphere,polar,8,1.95312,2,52,52,0,16,128
89710,sphere,polar,8,3.90625,36,53,53,0,16,128
89711,sphere,polar,8,3.90625,45,51,51,0,16,128
89712,sphere,polar,8,3.90625,0,28,102,0,16,128
89713,sphere,polar,8,3.90625,2,22,61,0,16,128
89716,sphere,polar,8,3.90625,10,69,69,0,16,128
89717,sphere,polar,8,3.90625,14,25,25,0,16,128
89705,sphere,polar,8,3.90625,0,46,46,0,16,128
89706,sphere,polar,8,3.90625,0,69,69,0,16,128
89709,sphere,polar,8,3.90625,10,90,90,0,16,128
89681,sphere,polar,8,1.95312,10,33,33,0,16,128
89682,sphere,polar,8,1.95312,19,19,19,0,16,128
89684,sphere,polar,8,1.95312,5,40,40,0,16,128
89687,sphere,polar,8,1.95312,0,13,46,0,16,128
88967,sphere,polar,8,7.81249,4,22,23,0,16,128
89184,sphere,polar,8,7.81249,0,7,29,0,16,128
89181,sphere,polar,8,3.90625,0,43,43,0,16,128
89164,sphere,polar,8,1.95312,8,13,35,0,16,128
89165,sphere,polar,8,1.95312,1,4,19,0,16,128
89167,sphere,polar,8,1.95312,34,34,34,0,16,128
89168,sphere,polar,8,1.95312,9,28,28,0,16,128
89169,sphere,polar,8,1.95312,3,29,29,0,16,128
89171,sphere,polar,8,1.95312,0,7,35,0,16,128
89152,sphere,polar,8,1.95312,2,11,49,0,16,128
89153,sphere,polar,8,1.95312,0,4,21,0,16,128
89139,sphere,polar,8,1.95312,0,5,19,0,16,128
89140,sphere,polar,8,1.95312,11,23,23,0,16,128
89141,sphere,polar,8,1.95312,28,47,47,0,16,128
89143,sphere,polar,8,1.95312,28,28,28,0,16,128
89144,sphere,polar,8,1.95312,3,13,26,0,16,128
89145,sphere,polar,8,1.95312,4,15,35,0,16,128
89128,sphere,polar,8,1.95312,1,15,22,0,16,128
89129,sphere,polar,8,1.95312,0,18,32,0,16,128
89130,sphere,polar,8,1.95312,33,33,33,0,16,128
89132,sphere,polar,8,1.95312,11,18,18,0,16,128
89133,sphere,polar,8,1.95312,17,27,27,0,16,128
89120,sphere,polar,8,1.95312,0,5,19,0,16,128
89121,sphere,polar,8,1.95312,1,15,28,0,16,128
89122,sphere,polar,8,1.95312,11,18,18,0,16,128
89123,sphere,polar,8,1.95312,28,40,40,0,16,128
89124,sphere,polar,8,1.95312,27,27,27,0,16,128
89126,sphere,polar,8,1.95312,11,21,27,0,16,128
89127,sphere,polar,8,1.95312,0,8,20,0,16,128
89093,sphere,polar,8,3.90625,3,23,45,0,16,128
89086,sphere,polar,8,1.95312,0,5,24,0,16,128
89079,sphere,polar,8,1.95312,5,13,47,0,16,128
89080,sphere,polar,8,1.95312,3,17,54,0,16,128
89081,sphere,polar,8,1.95312,0,10,29,0,16,128
89082,sphere,polar,8,1.95312,0,4,19,0,16,128
89066,sphere,polar,8,1.95312,0,1,18,0,16,128
89067,sphere,polar,8,1.95312,0,3,22,0,16,128
89070,sphere,polar,8,1.95312,4,10,34,0,16,128
89071,sphere,polar,8,1.95312,12,20,54,0,16,128
89047,sphere,polar,8,1.95312,1,7,39,0,16,128
89048,sphere,polar,8,1.95312,26,56,56,0,16,128
89049,sphere,polar,8,1.95312,18,36,36,0,16,128
89043,sphere,polar,8,1.95312,31,31,31,0,16,128
89044,sphere,polar,8,1.95312,20,26,26,0,16,128
89031,sphere,polar,8,1.95312,24,27,27,0,16,128
89037,sphere,polar,8,1.95312,20,20,20,0,16,128
89022,sphere,polar,8,1.95312,1,4,33,0,16,128
89025,sphere,polar,8,1.95312,20,35,35,0,16,128
89026,sphere,polar,8,1.95312,10,35,35,0,16,128
89014,sphere,polar,8,1.95312,0,7,33,0,16,128
89017,sphere,polar,8,1.95312,13,18,18,0,16,128
89018,sphere,polar,8,1.95312,15,18,18,0,16,128
89011,sphere,polar,8,1.95312,12,17,17,0,16,128
89012,sphere,polar,8,1.95312,31,45,45,0,16,128
89013,sphere,polar,8,1.95312,16,28,28,0,16,128
88998,sphere,polar,8,1.95312,38,44,44,0,16,128
88999,sphere,polar,8,1.95312,37,38,38,0,16,128
88995,sphere,polar,8,1.95312,16,23,23,0,16,128
88996,sphere,polar,8,1.95312,7,12,46,0,16,128
88997,sphere,polar,8,1.95312,13,20,45,0,16,128
88970,sphere,polar,8,3.90625,22,42,42,0,16,128
88988,sphere,polar,8,3.90625,103,103,103,0,16,128
88980,sphere,polar,8,1.95312,24,36,36,0,16,128
88981,sphere,polar,8,1.95312,14,25,25,0,16,128
88982,sphere,polar,8,1.95312,36,61,61,0,16,128
88983,sphere,polar,8,1.95312,28,31,31,0,16,128
88972,sphere,polar,8,1.95312,1,17,27,0,16,128
88979,sphere,polar,8,1.95312,1,6,38,0,16,128
44425,sphere,polar,8,31.25,17,96,96,0,16,128
44964,sphere,polar,8,7.81249,0,0,61,0,16,128
44944,sphere,polar,8,3.90625,0,2,118,0,16,128
44954,sphere,polar,8,3.90625,0,0,120,0,16,128
44960,sphere,polar,8,1.95312,22,48,48,0,16,128
44938,sphere,polar,8,1.95312,32,41,41,0,16,128
44939,sphere,polar,8,1.95312,18,29,29,0,16,128
44940,sphere,polar,8,1.95312,4,4,20,0,16,128
44941,sphere,polar,8,1.95312,17,17,20,0,16,128
41835,sphere,polar,8,3.90625,17,42,71,0,16,128
41844,sphere,polar,8,1.95312,0,13,27,0,16,128
41845,sphere,polar,8,1.95312,0,10,28,0,16,128
38734,sphere,polar,8,3.90625,4,28,91,0,16,128
38763,sphere,polar,8,1.95312,1,1,17,0,16,128
38764,sphere,polar,8,1.95312,8,17,17,0,16,128
38765,sphere,polar,8,1.95312,12,25,25,0,16,128
38567,sphere,polar,8,3.90625,19,82,82,0,16,128
38551,sphere,polar,8,3.90625,20,36,73,0,16,128
38552,sphere,polar,8,3.90625,109,109,109,0,16,128
38553,sphere,polar,8,3.90625,1,68,68,0,16,128
38563,sphere,polar,8,3.90625,0,53,53,0,16,128
38564,sphere,polar,8,3.90625,31,31,31,0,16,128
38565,sphere,polar,8,3.90625,1,17,51,0,16,128
38558,sphere,polar,8,1.95312,0,0,23,0,16,128
38397,sphere,polar,8,3.90625,0,2,112,0,16,128
38414,sphere,polar,8,3.90625,0,3,119,0,16,128
38415,sphere,polar,8,1.95312,17,21,27,0,16,128
38416,sphere,polar,8,1.95312,12,23,35,0,16,128
38419,sphere,polar,8,1.95312,34,37,37,0,16,128
38420,sphere,polar,8,1.95312,28,32,32,0,16,128
38421,sphere,polar,8,1.95312,5,23,25,0,16,128
38390,sphere,polar,8,1.95312,0,15,37,0,16,128
38391,sphere,polar,8,1.95312,21,34,34,0,16,128
38395,sphere,polar,8,1.95312,3,9,22,0,16,128
38371,sphere,polar,8,3.90625,0,1,74,0,16,128
38372,sphere,polar,8,3.90625,0,95,95,0,16,128
29635,sphere,polar,8,3.90625,104,104,104,0,16,128
29652,sphere,polar,8,3.90625,9,19,19,0,16,128
29679,sphere,polar,8,1.95312,5,36,36,0,16,128
29670,sphere,polar,8,1.95312,0,14,41,0,16,128
29675,sphere,polar,8,1.95312,3,10,33,0,16,128
29645,sphere,polar,8,1.95312,9,51,51,0,16,128
29650,sphere,polar,8,1.95312,0,40,40,0,16,128
29636,sphere,polar,8,1.95312,45,45,45,0,16,128
29639,sphere,polar,8,1.95312,0,5,21,0,16,128
29640,sphere,polar,8,1.95312,0,7,24,0,16,128
29641,sphere,polar,8,1.95312,0,15,30,0,16,128
29642,sphere,polar,8,1.95312,20,31,31,0,16,128
29643,sphere,polar,8,1.95312,25,28,28,0,16,128
29614,sphere,polar,8,3.90625,28,92,92,0,16,128
29615,sphere,polar,8,3.90625,0,4,34,0,16,128
29616,sphere,polar,8,3.90625,8,9,38,0,16,128
29617,sphere,polar,8,3.90625,28,52,114,0,16,128
29618,sphere,polar,8,3.90625,0,26,69,0,16,128
29619,sphere,polar,8,1.95312,19,19,19,0,16,128
29621,sphere,polar,8,1.95312,2,13,21,0,16,128
29622,sphere,polar,8,1.95312,1,10,20,0,16,128
29623,sphere,polar,8,1.95312,2,5,21,0,16,128
29609,sphere,polar,8,1.95312,28,28,28,0,16,128
29490,sphere,polar,8,7.81249,27,39,58,0,16,128
29595,sphere,polar,8,3.90625,32,32,32,0,16,128
29602,sphere,polar,8,1.95312,28,28,28,0,16,128
29605,sphere,polar,8,1.95312,33,33,33,0,16,128
29588,sphere,polar,8,1.95312,0,21,29,0,16,128
29589,sphere,polar,8,1.95312,0,16,25,0,16,128
29592,sphere,polar,8,1.95312,33,33,33,0,16,128
29593,sphere,polar,8,1.95312,55,64,64,0,16,128
29577,sphere,polar,8,1.95312,0,7,23,0,16,128
29579,sphere,polar,8,1.95312,26,30,30,0,16,128
29580,sphere,polar,8,1.95312,0,13,26,0,16,128
29582,sphere,polar,8,1.95312,6,15,26,0,16,128
29583,sphere,polar,8,1.95312,5,10,34,0,16,128
182019,sphere,polar,8,7.81249,32,36,36,0,16,128
182272,sphere,polar,8,3.90625,3,10,25,0,16,128
182285,sphere,polar,8,1.95312,46,84,84,0,16,128
182294,sphere,polar,8,1.95312,2,37,94,0,16,128
182295,sphere,polar,8,1.95312,5,19,49,0,16,128
182288,sphere,polar,8,0.976562,9,21,21,0,16,128
182290,sphere,polar,8,0.976562,0,9,24,0,16,128
182291,sphere,polar,8,0.976562,0,8,23,0,16,128
182292,sphere,polar,8,0.976562,23,25,25,0,16,128
182278,sphere,polar,8,1.95312,37,48,48,0,16,128
182279,sphere,polar,8,1.95312,60,67,67,0,16,128
182280,sphere,polar,8,1.95312,65,85,85,0,16,128
182259,sphere,polar,8,1.95312,0,29,55,0,16,128
182262,sphere,polar,8,1.95312,0,21,21,0,16,128
182173,sphere,polar,8,1.95312,17,19,25,0,16,128
182174,sphere,polar,8,1.95312,42,44,93,0,16,128
182175,sphere,polar,8,1.95312,47,56,106,0,16,128
182176,sphere,polar,8,1.95312,23,23,40,0,16,128
182165,sphere,polar,8,1.95312,42,44,59,0,16,128
182166,sphere,polar,8,1.95312,14,18,34,0,16,128
182164,sphere,polar,8,1.95312,11,22,118,0,16,128
182163,sphere,polar,8,0.976562,0,9,26,0,16,128
182119,sphere,polar,8,1.95312,2,3,34,0,16,128
182120,sphere,polar,8,1.95312,1,20,72,0,16,128
182020,sphere,polar,8,3.90625,0,9,72,0,16,128
182010,sphere,polar,8,3.90625,28,33,33,0,16,128
182015,sphere,polar,8,1.95312,3,20,69,0,16,128
182016,sphere,polar,8,1.95312,5,31,50,0,16,128
181987,sphere,polar,8,1.95312,97,102,102,0,16,128
181988,sphere,polar,8,1.95312,0,30,108,0,16,128
181989,sphere,polar,8,1.95312,1,27,103,0,16,128
181991,sphere,polar,8,1.95312,30,30,30,0,16,128
181992,sphere,polar,8,1.95312,0,25,58,0,16,128
181993,sphere,polar,8,1.95312,0,0,32,0,16,128
181965,sphere,polar,8,1.95312,51,71,71,0,16,128
181966,sphere,polar,8,1.95312,0,35,64,0,16,128
181967,sphere,polar,8,1.95312,26,46,80,0,16,128
181977,sphere,polar,8,1.95312,4,38,117,0,16,128
181986,sphere,polar,8,1.95312,118,120,120,0,16,128
181979,sphere,polar,8,0.976562,1,18,24,0,16,128
181954,sphere,polar,8,1.95312,98,98,98,0,16,128
181928,sphere,polar,8,1.95312,12,20,20,0,16,128
181929,sphere,polar,8,1.95312,4,23,23,0,16,128
181930,sphere,polar,8,1.95312,20,50,50,0,16,128
181931,sphere,polar,8,1.95312,34,53,53,0,16,128
181922,sphere,polar,8,1.95312,3,28,64,0,16,128
181923,sphere,polar,8,1.95312,0,7,63,0,16,128
181924,sphere,polar,8,1.95312,21,23,23,0,16,128
181925,sphere,polar,8,1.95312,26,31,31,0,16,128
181926,sphere,polar,8,1.95312,0,0,21,0,16,128
181927,sphere,polar,8,1.95312,0,0,27,0,16,128
181532,sphere,polar,8,3.90625,22,89,126,0,16,128
181541,sphere,polar,8,3.90625,19,38,38,0,16,128
181542,sphere,polar,8,3.90625,4,65,65,0,16,128
181567,sphere,polar,8,1.95312,0,1,41,0,16,128
181568,sphere,polar,8,1.95312,0,4,60,0,16,128
181569,sphere,polar,8,1.95312,22,24,24,0,16,128
181571,sphere,polar,8,1.95312,0,5,24,0,16,128
181572,sphere,polar,8,1.95312,0,0,18,0,16,128
181561,sphere,polar,8,1.95312,62,62,62,0,16,128
181563,sphere,polar,8,1.95312,36,111,111,0,16,128
181564,sphere,polar,8,1.95312,21,42,42,0,16,128
181565,sphere,polar,8,1.95312,12,24,24,0,16,128
181566,sphere,polar,8,1.95312,10,24,24,0,16,128
181554,sphere,polar,8,1.95312,70,70,70,0,16,128
181547,sphere,polar,8,1.95312,27,27,27,0,16,128
181548,sphere,polar,8,1.95312,7,23,56,0,16,128
181549,sphere,polar,8,1.95312,0,26,36,0,16,128
181550,sphere,polar,8,1.95312,26,43,43,0,16,128
181533,sphere,polar,8,1.95312,0,72,72,0,16,128
181534,sphere,polar,8,1.95312,3,79,79,0,16,128
181539,sphere,polar,8,1.95312,44,44,44,0,16,128
181503,sphere,polar,8,3.90625,0,104,104,0,16,128
181525,sphere,polar,8,1.95312,0,79,79,0,16,128
181522,sphere,polar,8,1.95312,1,37,37,0,16,128
181504,sphere,polar,8,1.95312,0,49,49,0,16,128
181505,sphere,polar,8,1.95312,2,27,27,0,16,128
181507,sphere,polar,8,1.95312,0,54,54,0,16,128
181471,sphere,polar,8,3.90625,0,6,96,0,16,128
181455,sphere,polar,8,1.95312,0,18,35,0,16,128
181451,sphere,polar,8,1.95312,29,54,64,0,16,128
181452,sphere,polar,8,1.95312,18,29,97,0,16,128
181453,sphere,polar,8,1.95312,3,26,94,0,16,128
181454,sphere,polar,8,1.95312,1,30,64,0,16,128
181127,sphere,polar,8,1.95312,1,23,23,0,16,128
181119,sphere,polar,8,1.95312,0,31,31,0,16,128
181120,sphere,polar,8,1.95312,0,32,32,0,16,128
181109,sphere,polar,8,1.95312,87,121,121,0,16,128
181110,sphere,polar,8,1.95312,81,90,90,0,16,128
181111,sphere,polar,8,1.95312,49,111,111,0,16,128
181112,sphere,polar,8,1.95312,10,117,117,0,16,128
181094,sphere,polar,8,1.95312,0,11,44,0,16,128
181095,sphere,polar,8,1.95312,1,16,83,0,16,128
181104,sphere,polar,8,1.95312,28,80,80,0,16,128
181096,sphere,polar,8,0.976562,20,21,21,0,16,128
181100,sphere,polar,8,0.976562,1,17,17,0,16,128
181101,sphere,polar,8,0.976562,0,19,19,0,16,128
592306,sphere,polar,8,3.90625,56,57,57,0,16,128
592307,sphere,polar,8,3.90625,43,57,94,0,16,128
592308,sphere,polar,8,3.90625,4,17,45,0,16,128
592309,sphere,polar,8,3.90625,32,40,40,0,16,128
592277,sphere,polar,8,3.90625,7,8,115,0,16,128
592305,sphere,polar,8,3.90625,14,17,123,0,16,128
592276,sphere,polar,8,1.95312,0,17,30,0,16,128
592243,sphere,polar,8,3.90625,0,24,71,0,16,128
592244,sphere,polar,8,3.90625,4,125,125,0,16,128
592225,sphere,polar,8,3.90625,0,119,119,0,16,128
592235,sphere,polar,8,3.90625,81,95,95,0,16,128
592236,sphere,polar,8,3.90625,14,71,71,0,16,128
592237,sphere,polar,8,3.90625,0,0,32,0,16,128
592227,sphere,polar,8,1.95312,0,41,41,0,16,128
592228,sphere,polar,8,1.95312,0,24,24,0,16,128
592234,sphere,polar,8,1.95312,1,47,47,0,16,128
592203,sphere,polar,8,1.95312,0,27,27,0,16,128
592209,sphere,polar,8,1.95312,0,29,29,0,16,128
592210,sphere,polar,8,1.95312,6,36,36,0,16,128
592167,sphere,polar,8,3.90625,37,38,106,0,16,128
592202,sphere,polar,8,3.90625,47,73,117,0,16,128
592200,sphere,polar,8,1.95312,0,18,32,0,16,128
592201,sphere,polar,8,1.95312,0,20,47,0,16,128
592132,sphere,polar,8,3.90625,4,4,48,0,16,128
592142,sphere,polar,8,3.90625,91,91,91,0,16,128
592151,sphere,polar,8,1.95312,19,19,19,0,16,128
592152,sphere,polar,8,1.95312,49,49,49,0,16,128
592153,sphere,polar,8,1.95312,2,8,17,0,16,128
592154,sphere,polar,8,1.95312,2,15,22,0,16,128
592155,sphere,polar,8,1.95312,3,10,21,0,16,128
592156,sphere,polar,8,1.95312,3,17,30,0,16,128
592157,sphere,polar,8,1.95312,17,17,17,0,16,128
592144,sphere,polar,8,1.95312,17,24,24,0,16,128
592147,sphere,polar,8,1.95312,0,16,18,0,16,128
592148,sphere,polar,8,1.95312,1,9,23,0,16,128
592149,sphere,polar,8,1.95312,32,32,32,0,16,128
592150,sphere,polar,8,1.95312,18,20,20,0,16,128
592138,sphere,polar,8,1.95312,17,18,18,0,16,128
592139,sphere,polar,8,1.95312,24,43,43,0,16,128
592140,sphere,polar,8,1.95312,24,65,65,0,16,128
