date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:03:22,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,32,128,0.685262,0.137052,0.137076,0.000353328,1,0.138078,6688,0,40,dynamic
2026-05-13-12:03:25,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,32,128,1.90469,0.380939,0.381196,0.00172405,1,0.384026,27104,0,40,dynamic
2026-05-13-12:03:33,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,32,128,7.33299,1.4666,1.46656,0.00448033,1,1.47491,108896,0,40,dynamic
2026-05-13-12:03:55,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,32,128,17.6497,3.52995,3.53138,0.0105551,1,3.54835,241773,0,40,dynamic
2026-05-13-12:03:56,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,32,128,0.830292,0.166058,0.164461,0.00497505,1,0.189054,5017,0,40,dynamic
2026-05-13-12:03:58,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,32,128,1.95519,0.391037,0.389362,0.00353271,1,0.402868,20226,0,40,dynamic
2026-05-13-12:04:06,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,32,128,6.1712,1.23424,1.23278,0.00300141,1,1.2467,81170,0,40,dynamic
2026-05-13-12:04:22,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,32,128,13.2665,2.6533,2.64947,0.00929872,1,2.67391,180094,0,40,dynamic
2026-05-13-12:04:23,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,32,128,0.66423,0.132846,0.132592,0.000558924,1,0.134976,6688,0,40,dynamic
2026-05-13-12:04:25,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,32,128,1.7548,0.35096,0.350281,0.00147232,1,0.355395,27104,0,40,dynamic
2026-05-13-12:04:33,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,32,128,6.65243,1.33049,1.33069,0.00549665,1,1.33871,108896,0,40,dynamic
2026-05-13-12:04:52,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,32,128,15.6782,3.13564,3.13555,0.00853002,1,3.15184,241773,0,40,dynamic
2026-05-13-12:04:56,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,32,128,0.462962,0.0925925,0.0920633,0.00139081,1,0.105536,4968,0,40,dynamic
2026-05-13-12:04:58,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,32,128,1.25675,0.25135,0.250855,0.000771925,1,0.243676,20058,0,40,dynamic
2026-05-13-12:05:03,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,32,128,4.71428,0.942857,0.942336,0.00271232,1,0.940502,80596,0,40,dynamic
2026-05-13-12:05:18,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,32,128,11.8941,2.37881,2.37882,0.00690106,1,2.37731,179163,0,40,dynamic
2026-05-13-12:05:18,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,32,128,0.516115,0.103223,0.103273,7.40086e-05,1,0.10354,6628,0,40,dynamic
2026-05-13-12:05:20,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,32,128,1.42653,0.285306,0.284986,0.000764716,1,0.284528,26902,0,40,dynamic
2026-05-13-12:05:27,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,32,128,5.92537,1.18507,1.18208,0.0065869,1,1.18365,108234,0,40,dynamic
2026-05-13-12:05:46,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,32,128,15.5203,3.10406,3.10691,0.0115158,1,3.08391,240727,0,40,dynamic
2026-05-13-12:05:47,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,32,128,0.85268,0.170536,0.170979,0.00164289,1,0.178837,4968,0,40,dynamic
2026-05-13-12:05:49,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,32,128,1.94919,0.389837,0.389292,0.00330164,1,0.38915,20058,0,40,dynamic
2026-05-13-12:05:56,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,32,128,6.04538,1.20908,1.2087,0.00130577,1,1.21104,80596,0,40,dynamic
2026-05-13-12:06:13,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,32,128,13.5713,2.71426,2.71232,0.00777776,1,2.7214,179163,0,40,dynamic
2026-05-13-12:06:14,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,32,128,0.915972,0.183194,0.184502,0.00538881,1,0.18145,6628,0,40,dynamic
2026-05-13-12:06:17,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,32,128,2.22399,0.444798,0.446154,0.0026405,1,0.446033,26902,0,40,dynamic
2026-05-13-12:06:25,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,32,128,7.40483,1.48097,1.47994,0.00307891,1,1.46765,108234,0,40,dynamic
2026-05-13-12:06:46,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,32,128,17.4236,3.48472,3.48855,0.0192161,1,3.46169,240727,0,40,dynamic
2026-05-13-12:06:48,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,32,128,0.851333,0.170267,0.169403,0.00523756,1,0.194361,4968,0,40,dynamic
2026-05-13-12:06:50,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,32,128,2.05608,0.411217,0.410795,0.00342939,1,0.420735,20058,0,40,dynamic
2026-05-13-12:06:59,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,32,128,6.94911,1.38982,1.38898,0.00768526,1,1.39612,80596,0,40,dynamic
2026-05-13-12:07:17,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,32,128,15.3071,3.06142,3.05956,0.00578228,1,3.06403,179163,0,40,dynamic
2026-05-13-12:07:18,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,32,128,0.68212,0.136424,0.136365,0.000764669,1,0.138542,6628,0,40,dynamic
2026-05-13-12:07:20,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,32,128,1.86071,0.372143,0.371926,0.0015155,1,0.372593,26902,0,40,dynamic
2026-05-13-12:07:29,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,32,128,7.38602,1.4772,1.47633,0.0049998,1,1.47929,108233,0,40,dynamic
2026-05-13-12:07:50,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,32,128,17.7131,3.54262,3.53996,0.00568845,1,3.54494,240726,0,40,dynamic
