date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:23:11,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,32,256,1.09814,0.219629,0.217396,0.0073998,1,0.251134,5017,0,40,dynamic
2026-05-13-12:23:15,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,32,256,2.54787,0.509573,0.506931,0.00457208,1,0.528343,20226,0,40,dynamic
2026-05-13-12:23:24,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,32,256,7.44521,1.48904,1.48751,0.00392949,1,1.51072,81170,0,40,dynamic
2026-05-13-12:23:42,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,32,256,15.2419,3.04839,3.04739,0.00851024,1,3.06932,180094,0,40,dynamic
2026-05-13-12:23:43,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,32,256,0.811321,0.162264,0.161886,0.000792194,1,0.165704,6688,0,40,dynamic
2026-05-13-12:23:45,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,32,256,2.08002,0.416003,0.416093,0.00162109,1,0.422061,27104,0,40,dynamic
2026-05-13-12:23:54,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,32,256,7.2943,1.45886,1.45766,0.00590523,1,1.46967,108896,0,40,dynamic
2026-05-13-12:24:15,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,32,256,17.2014,3.44028,3.44174,0.00975205,1,3.45372,241773,0,40,dynamic
2026-05-13-12:24:20,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,32,256,0.532461,0.106492,0.107093,0.00117893,1,0.119013,4968,0,40,dynamic
2026-05-13-12:24:21,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,32,256,1.29883,0.259767,0.259964,0.000831206,1,0.260559,20058,0,40,dynamic
2026-05-13-12:24:26,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,32,256,4.2915,0.858301,0.857131,0.00283178,1,0.85811,80596,0,40,dynamic
2026-05-13-12:24:41,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,32,256,11.9235,2.3847,2.38156,0.00728607,1,2.37849,179163,0,40,dynamic
2026-05-13-12:24:41,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,32,256,0.565723,0.113145,0.113114,7.79548e-05,1,0.113371,6628,0,40,dynamic
2026-05-13-12:24:43,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,32,256,1.44644,0.289289,0.289278,0.000267993,1,0.289171,26902,0,40,dynamic
2026-05-13-12:24:50,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,32,256,5.52173,1.10435,1.10283,0.00372352,1,1.10057,108234,0,40,dynamic
2026-05-13-12:25:09,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,32,256,16.1671,3.23342,3.23307,0.0115617,1,3.23534,240727,0,40,dynamic
2026-05-13-12:25:10,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,32,256,0.911972,0.182394,0.181178,0.00420887,1,0.208102,4968,0,40,dynamic
2026-05-13-12:25:13,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,32,256,2.07319,0.414639,0.413315,0.00227482,1,0.420337,20058,0,40,dynamic
2026-05-13-12:25:20,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,32,256,5.83745,1.16749,1.16538,0.00439967,1,1.16779,80596,0,40,dynamic
2026-05-13-12:25:36,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,32,256,13.7981,2.75962,2.75991,0.00885536,1,2.74554,179163,0,40,dynamic
2026-05-13-12:25:38,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,32,256,1.04213,0.208426,0.208428,0.000157101,1,0.208658,6628,0,40,dynamic
2026-05-13-12:25:41,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,32,256,2.46506,0.493012,0.493015,0.0005789,1,0.49345,26902,0,40,dynamic
2026-05-13-12:25:49,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,32,256,7.34939,1.46988,1.46776,0.00451854,1,1.46832,108234,0,40,dynamic
2026-05-13-12:26:11,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,32,256,18.1088,3.62176,3.61781,0.0127798,1,3.62631,240727,0,40,dynamic
2026-05-13-12:26:13,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,32,256,1.1223,0.22446,0.223151,0.00566324,1,0.248462,4968,0,40,dynamic
2026-05-13-12:26:16,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,32,256,2.52126,0.504252,0.502863,0.00472915,1,0.521324,20058,0,40,dynamic
2026-05-13-12:26:24,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,32,256,6.67583,1.33517,1.33293,0.00445071,1,1.34382,80596,0,40,dynamic
2026-05-13-12:26:41,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,32,256,14.3347,2.86695,2.86608,0.00821796,1,2.85934,179163,0,40,dynamic
2026-05-13-12:26:42,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,32,256,0.813453,0.162691,0.162715,0.000514387,1,0.164453,6628,0,40,dynamic
2026-05-13-12:26:45,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,32,256,1.95052,0.390103,0.390776,0.00114234,1,0.39149,26902,0,40,dynamic
2026-05-13-12:26:53,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,32,256,6.63133,1.32627,1.32523,0.00299577,1,1.32361,108233,0,40,dynamic
2026-05-13-12:27:13,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,32,256,16.9445,3.38891,3.38509,0.00785223,1,3.37728,240726,0,40,dynamic
