date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:19:27,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,16,256,7.37495,1.47499,1.47315,0.00449957,1,1.47331,108234,0,40,dynamic
2026-05-13-12:19:49,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,16,256,18.5692,3.71384,3.71087,0.0134011,1,3.70359,240727,0,40,dynamic
2026-05-13-12:19:51,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,16,256,1.06488,0.212977,0.211653,0.00712269,1,0.243195,4968,0,40,dynamic
2026-05-13-12:19:54,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,16,256,2.50711,0.501422,0.498576,0.00523312,1,0.518191,20058,0,40,dynamic
2026-05-13-12:20:03,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,16,256,7.44758,1.48952,1.48796,0.00426273,1,1.49766,80596,0,40,dynamic
2026-05-13-12:20:21,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,16,256,15.3746,3.07491,3.07248,0.00754512,1,3.08686,179163,0,40,dynamic
2026-05-13-12:20:22,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,16,256,0.767902,0.15358,0.15362,0.0010252,1,0.156229,6628,0,40,dynamic
2026-05-13-12:20:25,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,16,256,1.99494,0.398988,0.399945,0.00198871,1,0.400773,26902,0,40,dynamic
2026-05-13-12:20:33,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,16,256,7.17239,1.43448,1.43345,0.00287932,1,1.43762,108233,0,40,dynamic
2026-05-13-12:20:54,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,16,256,17.214,3.4428,3.43856,0.0091071,1,3.44512,240726,0,40,dynamic
