date,octree,point_type,encoder,npoints,operation,kernel,radius,reorder,num_searches,sequential_searches,repeats,treshold,maxPointsLeaf,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2026-05-13-12:28:25,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,8,512,7.38431,1.47686,1.47609,0.00471072,1,1.48645,81170,0,40,dynamic
2026-05-13-12:28:42,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,8,512,14.6594,2.93187,2.93076,0.00792985,1,2.95146,180094,0,40,dynamic
2026-05-13-12:28:44,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,8,512,1.1906,0.238121,0.238248,0.000862835,1,0.238715,6688,0,40,dynamic
2026-05-13-12:28:48,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,8,512,3.13773,0.627545,0.626476,0.00256435,1,0.63117,27104,0,40,dynamic
2026-05-13-12:28:59,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,8,512,9.32703,1.86541,1.86225,0.00636575,1,1.87344,108896,0,40,dynamic
2026-05-13-12:29:21,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,8,512,18.5499,3.70997,3.70742,0.0113471,1,3.72192,241773,0,40,dynamic
2026-05-13-12:29:23,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,8,512,1.2437,0.24874,0.246009,0.0085245,1,0.284122,5017,0,40,dynamic
2026-05-13-12:29:27,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,8,512,3.03833,0.607666,0.605297,0.00578326,1,0.629442,20226,0,40,dynamic
2026-05-13-12:29:37,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,8,512,8.66992,1.73398,1.73251,0.0049515,1,1.75513,81170,0,40,dynamic
2026-05-13-12:29:57,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,8,512,16.3416,3.26831,3.26541,0.00980765,1,3.29338,180094,0,40,dynamic
2026-05-13-12:29:58,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,8,512,0.896112,0.179222,0.178949,0.000623142,1,0.181992,6688,0,40,dynamic
2026-05-13-12:30:01,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,8,512,2.35752,0.471504,0.471213,0.00185915,1,0.475314,27104,0,40,dynamic
2026-05-13-12:30:10,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,8,512,7.63721,1.52744,1.52925,0.00637171,1,1.5375,108896,0,40,dynamic
2026-05-13-12:30:30,linOct,PointsAoS,MortonEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,8,512,16.5112,3.30223,3.30173,0.00936448,1,3.32051,241773,0,40,dynamic
2026-05-13-12:30:34,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,none,50000,random,5,8,512,0.616628,0.123326,0.122779,0.00161575,1,0.142666,4968,0,40,dynamic
2026-05-13-12:30:36,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,none,50000,random,5,8,512,1.57766,0.315531,0.315256,0.00071951,1,0.314625,20058,0,40,dynamic
2026-05-13-12:30:43,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,none,50000,random,5,8,512,5.33046,1.06609,1.0653,0.00336812,1,1.06798,80596,0,40,dynamic
2026-05-13-12:30:57,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,none,50000,random,5,8,512,12.3626,2.47251,2.4704,0.00502519,1,2.47077,179163,0,40,dynamic
2026-05-13-12:30:58,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,none,50000,random,5,8,512,0.654638,0.130928,0.130956,0.000259635,1,0.131496,6628,0,40,dynamic
2026-05-13-12:31:00,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,none,50000,random,5,8,512,1.7644,0.352879,0.352966,0.000531264,1,0.354083,26902,0,40,dynamic
2026-05-13-12:31:08,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,none,50000,random,5,8,512,6.46649,1.2933,1.29168,0.00417377,1,1.29035,108234,0,40,dynamic
2026-05-13-12:31:27,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,none,50000,random,5,8,512,15.8161,3.16322,3.15967,0.0085066,1,3.16675,240727,0,40,dynamic
2026-05-13-12:31:29,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,polar,50000,random,5,8,512,0.985944,0.197189,0.19487,0.00632079,1,0.235673,4968,0,40,dynamic
2026-05-13-12:31:31,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,polar,50000,random,5,8,512,2.43167,0.486334,0.485517,0.00279719,1,0.493762,20058,0,40,dynamic
2026-05-13-12:31:40,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,polar,50000,random,5,8,512,7.44566,1.48913,1.49228,0.00508387,1,1.48882,80596,0,40,dynamic
2026-05-13-12:31:59,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,polar,50000,random,5,8,512,15.2269,3.04539,3.04806,0.0130105,1,3.04958,179163,0,40,dynamic
2026-05-13-12:32:00,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,polar,50000,random,5,8,512,1.17681,0.235362,0.235355,0.000492747,1,0.235835,6628,0,40,dynamic
2026-05-13-12:32:04,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,polar,50000,random,5,8,512,3.06784,0.613568,0.614123,0.0011805,1,0.61438,26902,0,40,dynamic
2026-05-13-12:32:15,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,polar,50000,random,5,8,512,9.44855,1.88971,1.88967,0.00522832,1,1.88633,108234,0,40,dynamic
2026-05-13-12:32:38,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,polar,50000,random,5,8,512,19.4607,3.89214,3.89492,0.00790861,1,3.89361,240727,0,40,dynamic
2026-05-13-12:32:40,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,cartesian,50000,random,5,8,512,1.24973,0.249947,0.247936,0.00858983,1,0.285235,4968,0,40,dynamic
2026-05-13-12:32:44,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,cartesian,50000,random,5,8,512,3.02678,0.605356,0.604757,0.00631123,1,0.626561,20058,0,40,dynamic
2026-05-13-12:32:55,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,cartesian,50000,random,5,8,512,8.83186,1.76637,1.76289,0.00519081,1,1.78048,80596,0,40,dynamic
2026-05-13-12:33:15,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,cartesian,50000,random,5,8,512,16.9288,3.38575,3.38461,0.0070925,1,3.39749,179163,0,40,dynamic
2026-05-13-12:33:16,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,cartesian,50000,random,5,8,512,0.900365,0.180073,0.179721,0.000969016,1,0.182837,6628,0,40,dynamic
2026-05-13-12:33:19,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,1,cartesian,50000,random,5,8,512,2.35963,0.471926,0.472506,0.00184728,1,0.473597,26902,0,40,dynamic
2026-05-13-12:33:28,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,2,cartesian,50000,random,5,8,512,7.8659,1.57318,1.57319,0.00203182,1,1.57719,108233,0,40,dynamic
2026-05-13-12:33:50,linOct,PointsAoS,HilbertEncoder3D,10000000,neighborsPrune,cube,3,cartesian,50000,random,5,8,512,17.542,3.5084,3.50417,0.00821739,1,3.514,240726,0,40,dynamic
